h3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
882a103929fffff,0.30782717,-0.38173434,-0.6803768,0.048980966,-1.2660336,0.28345752,2.1107833,0.032991614,2.486389,0.032201122,1.1648543,-2.665737,-0.8657982,0.31107092,0.8965856,-0.71199036,0.07425929,0.57701683,0.53418505,0.0073777684,-0.12569842,0.2715873,-0.32697043,0.75140774,-0.026643602,0.37501732,3.0008717,-0.10672687,-1.5128425,-0.7524237,-1.8026912,-0.8345411,1.3416781,0.9686277,0.37033027,0.34677148,-0.036343593,-2.1981943,-0.62652206,0.49928457,-0.19572353,1.2719983,-1.6839062,0.62621737,-0.77373135,-0.4815064,-0.5809256,0.86413604,0.34084663,-1.5469502,-0.2914967,-3.2141306,0.073720336,-0.24546471,-0.10772242,0.50987345,1.2290356,0.039980143,0.65892905,-0.13911147,-0.39846745,1.3737429,1.3349873,-0.59584695
882a103953fffff,-0.17134625,-0.6059704,0.12644483,-1.0019192,-0.5638864,1.6713128,0.6347748,0.60679555,-2.0544074,-0.55874246,0.14719738,1.5469719,0.6314173,1.2734913,0.07561272,-0.982926,-1.7948883,-1.4987812,-0.04657796,-0.69156986,-0.26646224,0.07164721,-0.29353642,-0.16200279,0.42490387,1.1495664,0.73362094,-0.020577438,-0.43845493,0.8500803,0.2483778,1.9030138,0.6873159,-0.6909602,0.27967212,-0.8328216,-0.8525231,-0.9226863,-0.6159554,0.6920593,-1.8662962,0.79156446,1.216926,-0.9757396,-0.5406132,0.3605438,-0.02342226,-1.3201169,0.86021924,1.4942644,1.9293283,1.0382802,0.013137559,1.1540921,-0.88551706,-1.8307661,-0.6302688,0.6108908,0.19904722,-0.36784905,-0.36925024,-1.3527337,0.01912795,1.7167511
882a1039adfffff,-0.08332741,1.1791145,-2.1650002,-1.958155,-0.9238252,0.4400459,0.65012276,1.1326164,-0.53335804,0.18350585,-0.5502033,-0.12598594,1.2926747,0.9146566,1.871414,-0.57295054,0.937511,0.005302398,0.45529068,-0.71464247,-0.1512538,-0.5675562,-0.066666484,2.3108208,-1.7111248,0.15798922,0.88892245,1.3750626,0.15851124,-0.28447026,-1.8160818,-0.68659705,-0.2047696,-0.48420995,0.27803257,-0.8995036,2.1152916,-0.8893355,0.5051277,1.6556642,0.60868335,0.8920185,-0.9969587,-1.8732123,-0.4923003,-2.2462153,-1.4291278,0.24052331,1.8424109,-0.47015092,0.7993159,-0.27131647,-0.9674136,-0.45557487,0.7552093,1.2337604,-0.39154965,0.3457629,0.5186659,1.3629088,-0.84400284,-0.4283553,0.14452915,-0.9349092
882a1039c5fffff,-0.08329996,-0.634528,0.12335037,1.0785728,-0.051925633,-0.36000022,0.18921785,-0.8721428,1.253072,0.347379,1.1578168,-0.7736785,1.60596,-1.2371233,-0.37779096,0.22970337,0.6365865,0.5716138,0.02141585,0.075862885,0.9423494,-0.90241677,-0.18362884,-0.5962156,-0.27169922,-0.3626559,0.22751601,-0.95249623,-0.3495676,-1.0708697,-0.4278499,0.52003276,-0.7748538,-0.39385667,-0.02397296,0.73023117,-0.15499412,-0.52811325,-0.050318886,-0.7483172,-0.22718948,0.5284743,0.13916981,1.7460452,-0.6299367,0.41512057,-0.41428825,1.3411784,0.048007853,-0.380493,0.6035652,-0.120569706,0.5907245,0.09831807,-0.6204968,0.23234053,-0.28279427,-0.3679648,-0.06935405,-0.407227,0.047010448,-0.22901328,0.6029939,-0.2553411
882a1039c9fffff,0.4733063,-0.4819737,0.035639934,-0.46560225,-0.56976897,0.876292,0.63554436,-0.010454973,0.22050142,0.7153074,0.097575575,0.15492581,1.4731746,0.29118252,0.046544835,-0.5985062,-0.74343175,-0.64997214,-0.3453363,-0.67200655,0.4712163,-0.45450485,-0.2001348,-0.3016406,0.12556484,0.9197802,1.0524437,-0.59127575,-0.37333488,0.15345511,-0.5372727,1.0254991,0.18990386,0.22478509,-0.20424223,-0.48184308,-0.4306786,-1.2344956,-0.4420782,-0.18225206,-1.2612246,0.4273897,0.7246857,0.48654693,-0.56387305,0.60781235,0.40420532,-0.72911334,0.5373693,0.2154849,1.6102582,-0.10301832,0.16881984,0.06236996,-0.9745124,-1.3726026,-0.1256343,0.11106823,0.2745187,-0.026222933,-0.617602,-0.58908033,0.8393072,0.5342753
882a1039e1fffff,-0.50135446,1.8796498,-2.4604247,-1.4054532,-0.25907972,0.32794258,0.13054848,-0.050906174,-1.0569507,-0.10933461,-0.12067326,-0.5538234,0.6089204,0.28564373,2.0076494,0.1727999,1.1084571,0.42749107,0.5864711,0.02170127,-0.7293534,-0.16972004,-0.30657083,2.205815,-1.3469695,-0.4646795,0.23434478,1.1967214,-0.050729338,-0.16570218,-1.0385513,-0.80542904,-0.30986443,0.061048687,-0.4225576,-0.4347138,1.825892,0.34582737,0.040709857,1.739699,0.48475975,0.9684518,-0.18297167,-2.1227968,0.45140192,-2.4185588,-1.8906971,0.27907982,2.068143,-0.19489567,0.60732853,-0.5163261,-0.24393685,0.07426318,1.5851169,1.3551623,-0.37483844,-0.18913956,-0.21215655,0.029457288,-0.12730788,-0.32756874,-0.5935362,-0.7957393
882a1039e7fffff,-0.15334755,1.3708678,-2.3655615,-1.792087,-0.28291768,-0.15320495,-0.011386477,0.80558765,-0.62908417,0.3335657,-0.64264464,-0.1690948,1.095503,0.5867757,1.6428903,0.0432263,1.2817374,0.6204849,0.79933995,-0.22055893,-0.48007768,-0.17656396,-0.24503621,2.3233244,-1.7869834,-0.47956455,0.29324082,1.4073577,0.6711998,-0.24191348,-1.4828678,-0.81431234,-0.487709,0.037578814,-0.034722243,-1.0144135,2.1283376,0.1288252,0.9098563,1.7025739,0.9328779,0.4921758,-0.7557101,-2.082846,0.05576283,-2.4097154,-1.7404653,0.30106694,1.889916,-0.3072252,0.20084509,-0.2373127,-0.88486594,-0.5926913,1.340871,1.4733065,-0.4710271,0.20733987,-0.064956,1.2055118,-0.70406395,-0.42817506,-0.41887912,-1.3556633
882a1039ebfffff,0.185568,1.5950491,-1.668937,-1.3307385,-0.17599997,0.37084627,0.63784623,0.33050004,-1.0792394,0.17932284,-0.68981445,0.18394671,0.9678583,0.6270351,1.9441365,0.27626568,0.6611936,-0.72188324,-0.24721132,-0.72360015,0.090449855,-0.9482176,0.62469184,1.8002172,-1.06465,0.57019895,0.1563448,0.8744941,-0.1779575,-0.23571233,-1.4306152,-0.21778248,-0.08833526,-1.0412606,-0.3732899,-0.33804303,1.8751643,-0.42606267,-0.22437403,1.0505668,0.06610997,0.5966265,-0.059468508,-2.2381659,0.26887676,-1.8106754,-1.1410466,-0.067322,2.4926445,-0.035463702,1.1037787,0.57283497,-0.03204312,-0.5339856,0.17261922,1.1465853,-1.0855768,-0.50297004,0.2793976,1.1491898,-0.6233028,-0.65105855,-0.08396848,-0.74091285
882a103a2dfffff,0.45066008,1.0669255,-0.76859164,0.42429814,-0.6324325,-0.07168919,1.5894284,-0.2831649,2.2936509,-0.35661218,0.47340176,-2.0211818,-2.075524,-0.12435015,0.8221831,0.90566444,0.89993185,0.8898039,-0.2717656,-0.096483275,-0.6580548,0.64694035,-0.055245247,0.964545,-0.16651884,0.037516285,2.4109297,0.14337297,-1.7279094,-1.1084881,-1.6497039,-1.511715,1.2912318,1.3709618,-0.31999576,0.8223938,0.47638723,-0.89699453,-0.8908205,0.36575368,0.6498898,1.0106126,-1.9712166,0.1024344,0.13332625,-0.7925262,-0.4103553,1.0829577,-0.2440862,-1.9071717,-1.196912,-3.022005,0.25650567,-0.5047309,0.22003207,1.1467607,1.530676,-0.7239685,0.76115555,-0.08257902,0.7954618,1.1796916,0.5734234,-1.2796196
882a103a61fffff,-0.5691795,1.5704076,-1.2607619,0.25653547,-0.3618021,0.031416036,-0.44824526,0.1786835,0.41526425,-0.23879664,0.4605168,-0.43595237,0.6426433,-0.97024125,0.6118669,-0.40515015,1.7636608,1.4087696,0.01643549,-1.0849973,-0.24323617,-0.54111403,-1.2443484,1.3154091,-1.9330584,-1.3689724,-0.439731,0.69398737,-0.6473126,-1.121398,0.17880845,-2.0792701,-1.223388,1.282725,0.7335114,0.4506081,1.1040158,0.506846,0.18228246,0.555094,2.0648246,1.0222459,-0.7261221,1.0132449,-0.72150874,-1.4693632,-1.2454934,2.0237145,-0.6414632,-1.6991268,-0.47162125,-0.591291,-0.7331456,-0.070067085,0.96717066,2.0212882,0.8452533,-0.04400457,0.42871073,-0.3171376,1.1348774,0.5628378,-0.26605517,-0.894208
882a103a65fffff,-0.041546788,1.066098,-1.6203359,-0.4089942,0.34564972,-0.47516465,-1.3817991,0.9628513,0.08771381,-0.01772694,-0.13219169,0.6513924,0.52438027,-0.63950646,0.21827076,0.31679213,1.8643351,1.8625523,0.4627015,-0.44664007,-0.860123,0.3378661,-0.9968822,1.4176121,-1.5998402,-1.5868577,-0.0768186,1.0981725,0.46355352,-1.069043,-0.4364781,-1.4102658,-0.95828724,1.7232636,0.010808726,-0.25157976,1.196816,0.9650167,1.0093875,0.81617224,2.0230777,0.24171859,-0.6007079,0.022397118,-0.27067274,-1.7719918,-0.9104216,1.1704721,-0.9281151,-0.94618475,-1.2002082,-0.5733422,-1.4423902,0.13150263,1.2887208,1.5185016,0.8502559,-0.063227065,-0.039282408,0.48496073,0.8923203,-0.22179566,-0.82700354,-1.7760597
882a103a67fffff,-0.7311291,1.9615082,-0.6277648,0.65699005,-0.9719419,1.5161386,0.6905273,-0.24863216,-0.01815956,-0.89039934,0.8660406,-0.41310236,-0.36377335,-0.6996784,0.91149586,-1.2861313,0.6450408,0.17343196,-1.257288,-1.4273107,-0.6125403,-0.5047196,-1.3395314,0.71611476,-0.6971335,-0.41341934,-0.0022934414,0.071753584,-2.3531694,-0.3408646,1.0170115,-1.8006291,-0.057285856,1.2487276,0.6481969,0.94515467,0.11443089,-0.2552089,-1.6170173,0.38234812,0.69315624,1.7444592,0.13852593,0.9063256,-0.8279604,-0.5746485,-0.6699723,1.2011453,-1.0255393,-1.7221403,0.66796005,-0.8552407,0.2728156,0.32007143,0.55935925,1.0204275,1.3530134,-0.13190141,1.1007801,-1.7549415,1.7422836,0.8740736,0.17251983,0.8912927
882a103a6dfffff,-0.014011042,0.6944573,-1.4704571,-0.5562857,0.39134756,-0.66721064,-1.1082904,1.1017116,-0.23572671,0.09714871,0.01126639,0.94833267,1.5249732,-0.5811883,0.3784359,0.68065494,2.020926,1.3643985,0.4799036,-0.5604077,0.29304725,-0.29184434,-0.32158238,1.4913524,-1.9313643,-1.1826274,-0.33469835,1.1908351,0.6330848,-1.7797033,-1.4186584,-0.6981246,-1.3084508,-0.061183136,0.40812483,0.09440767,1.8158519,0.40671286,1.2063754,0.82101107,1.9023536,0.20107049,-1.2962091,-0.40927795,-0.42152548,-1.8747894,-1.1480969,1.5682229,-0.08490388,-0.65396094,-0.950981,0.40024298,-1.5601496,0.047002587,0.6272745,1.8978677,-0.030309482,-0.33277497,0.19532345,1.3476464,0.418497,-0.73052746,-0.700979,-1.8593943
882a103b01fffff,0.2486048,-0.12221666,-0.74415386,0.23647976,-1.0521877,0.0028732494,1.6312656,-0.15768069,2.6515918,0.55608505,0.90452653,-2.8409998,0.37121844,-0.19605428,0.919171,-0.7646793,0.584633,0.74695295,0.25789082,-0.2512013,0.068057515,-0.29520777,-0.5226584,0.8409655,-0.6110152,-0.035196725,2.2175329,-0.3424412,-1.182059,-0.7236124,-1.5360203,-1.2937776,0.5136465,0.950817,0.38460562,0.5825917,0.37604982,-1.9971678,-0.37627918,0.09180355,0.35581705,1.1484458,-1.1841781,1.3161473,-0.9434363,-0.5730057,-0.5894521,1.2402991,0.046064433,-1.9831678,0.13894613,-2.7224808,-0.24990042,-0.5315962,-0.14462592,0.8094853,1.1075872,-0.027759016,0.60936326,-0.10329153,-0.27765346,1.5653543,1.5046754,-0.7325748
882a103b03fffff,1.2798135,-0.32776818,-0.06734132,0.4208662,-0.52232575,-0.35394195,1.7507827,-0.014604371,2.8399382,1.2695372,-0.010910273,-2.2019005,-0.98572385,-0.013606951,0.5016518,0.5867715,0.19211048,0.40421367,-0.27590805,-0.14943668,-0.28550315,0.00063200295,0.14170042,0.35537624,0.48612824,0.57160604,2.586556,-0.8405771,-0.9278082,-0.5658621,-1.6299989,-1.1228544,1.3053269,1.3591694,-0.3510845,0.8861225,-0.070762515,-1.7658594,-0.8194201,-0.4176263,-0.043303557,0.40615824,-0.9337374,0.45724824,-0.43347406,0.23878428,0.39502,0.19328162,-0.32148907,-1.729002,-0.40982985,-2.83917,-0.10594359,-1.132725,-0.6732904,0.25624278,1.3311771,-0.81975126,0.59094024,0.43829438,-0.1945869,1.5893388,1.3929577,-0.9848699
882a103b05fffff,0.42667466,-0.53979367,-0.76946485,-0.03563708,-1.302966,0.19788258,1.9863362,-0.0459406,2.4751482,0.3684674,1.1049922,-2.8899586,0.10577689,0.19514596,1.0841624,-0.635029,0.29384908,0.43486938,0.40533382,-0.08003458,0.14751032,-0.1785914,-0.19702768,0.864921,-0.27480674,0.410093,2.784783,-0.3302137,-1.2892907,-0.77394533,-2.1052802,-0.7615415,0.8965609,0.5815872,0.24797109,0.49982864,0.2539887,-2.40132,-0.5835751,0.31090337,-0.16672784,1.3566005,-1.3971751,0.83977133,-0.87532926,-0.56679785,-0.4933593,0.93686694,0.5862581,-1.584945,0.17287974,-2.9504664,-0.030463431,-0.1864223,-0.33791173,0.47464865,0.9358319,0.076117665,0.61874247,0.05295159,-0.7024099,1.3874593,1.5572629,-0.65686613
882a103b07fffff,0.17585434,-0.60377747,-0.61614025,0.15911779,-1.4261115,0.29605153,2.0945146,-0.017962404,2.4823563,0.06556007,1.4347982,-2.770164,-0.49457994,0.185922,0.7615742,-0.86188513,0.09662473,0.55908835,0.64067346,0.04945852,0.06786317,0.1317609,-0.44923902,0.608708,-0.041818447,0.3269031,2.899535,-0.2601347,-1.4965436,-0.86483765,-1.8290453,-0.5713061,1.1239448,0.78757,0.510357,0.4714362,-0.12957552,-2.3193598,-0.58650506,0.42767608,-0.29114154,1.421022,-1.5803683,0.935399,-0.985965,-0.40419203,-0.57511735,1.0313935,0.3630917,-1.524791,-0.091376655,-3.0474339,0.06934307,-0.044350848,-0.21763778,0.42337334,1.1113362,0.21207027,0.6011274,-0.32192463,-0.47595876,1.3438752,1.408751,-0.440423
882a103b09fffff,0.04682172,-0.35627115,-0.50694525,-1.229317,-1.5387355,0.9957427,1.4118448,0.10658921,1.1217571,0.7882977,-0.089504756,-1.8463632,0.5742473,0.9881947,0.5915438,-1.7847712,-1.4069353,-0.28043467,0.25081593,-0.42044297,-1.150668,-0.16773595,-1.3761655,0.50695485,0.08696032,0.6638715,2.0298898,-0.34218663,-0.4653323,1.3959798,0.6569562,-0.20686977,0.76553,1.8271441,0.35095128,-1.1245706,-0.71691173,-1.6286156,-0.62515086,0.24094546,-1.1743292,1.064414,0.75284266,0.37966314,-0.9561069,0.38120967,-0.11763416,-0.9571607,0.6719869,-0.73205125,1.3147897,-1.6578671,0.12407376,-0.4707642,0.23154548,-1.2791888,1.0731885,1.3288002,0.47575247,-0.731566,-0.87016207,0.7997821,1.1695716,0.90097004
882a103b0dfffff,0.547176,-0.3207698,-1.0692679,0.20838365,-0.52212405,-0.35254234,1.279639,-0.4139928,2.1578228,0.53344154,1.0368829,-2.5329247,0.73913157,-0.33610386,1.2083044,0.7392472,1.0280607,0.53420293,0.35992453,0.24090034,0.27375954,-0.45480835,0.28609937,0.8301177,-0.4433627,0.106794,2.2188933,-0.3538857,-0.79979205,-1.2123301,-2.4606175,-0.46716964,0.37669158,0.026576659,-0.38771918,0.9658315,0.8109857,-1.7397829,-0.38933185,0.17256448,-0.043436356,0.9870301,-1.2332101,0.6666164,-0.3836062,-0.89738244,-0.5271925,1.1902095,0.67811143,-1.1607115,0.22206229,-2.4020393,-0.0073633827,-0.00567872,-0.26061237,0.63317424,0.27111727,-0.5294854,0.22198486,0.13953474,-0.35281914,0.6839074,0.9859625,-1.2799265
882a103b1dfffff,2.0936644,-0.5544194,0.5651219,0.9727502,0.471027,-1.2519124,0.7834895,-0.19231653,3.0642166,2.1122189,-0.94360805,-1.9181563,-0.4992384,-0.43431383,-0.20473915,1.4991343,0.47821838,0.5867274,-0.7352207,-0.16866481,-0.06820236,-0.2407901,0.55671304,-0.10500832,0.67802566,0.4690283,1.6215615,-1.5410581,0.11800597,-0.4429776,-1.380909,-1.0877545,0.78639936,1.3862345,-1.0385981,1.1999904,-0.03967347,-0.99007696,-0.32043576,-1.5642658,0.36324877,-0.5754528,-0.28752086,0.65955424,0.023573436,0.94865525,1.0868552,-0.1290519,-0.78581536,-1.6123881,-0.6664432,-2.198926,-0.08372125,-1.751305,-1.1441834,0.15830696,0.9825742,-1.4597268,0.18249932,1.1600296,-0.228281,1.6767482,1.3186698,-1.4817941
882a103b29fffff,-0.1781849,-0.5569939,-0.8863737,0.029127067,-1.6333611,0.47514972,1.9065613,-0.21293238,2.1784768,-0.009010568,1.6572503,-2.9239695,0.6598321,-0.046963323,1.0241933,-1.1114439,0.33965966,0.4259692,0.5495373,-0.07110249,0.3941739,-0.39472327,-0.60001034,0.76135796,-0.4982387,0.23412454,2.4036748,-0.28235528,-1.4543378,-0.89132446,-1.8418425,-0.4389964,0.4112195,0.25646153,0.62700444,0.6340898,0.19411734,-2.4951096,-0.558075,0.43872902,-0.23115425,1.7585953,-1.2514255,1.3089008,-1.2232536,-0.6430892,-0.7626464,1.3450474,0.6648391,-1.5437969,0.56238073,-2.5103137,0.061155774,0.22391152,-0.18654841,0.5193138,0.762582,0.43529534,0.66134137,-0.45052072,-0.5905756,1.207624,1.5246866,-0.23711121
882a103b2bfffff,0.17585434,-0.60377747,-0.61614025,0.15911779,-1.4261115,0.29605153,2.0945146,-0.017962404,2.4823563,0.06556007,1.4347982,-2.770164,-0.49457994,0.185922,0.7615742,-0.86188513,0.09662473,0.55908835,0.64067346,0.04945852,0.06786317,0.1317609,-0.44923902,0.608708,-0.041818447,0.3269031,2.899535,-0.2601347,-1.4965436,-0.86483765,-1.8290453,-0.5713061,1.1239448,0.78757,0.510357,0.4714362,-0.12957552,-2.3193598,-0.58650506,0.42767608,-0.29114154,1.421022,-1.5803683,0.935399,-0.985965,-0.40419203,-0.57511735,1.0313935,0.3630917,-1.524791,-0.091376655,-3.0474339,0.06934307,-0.044350848,-0.21763778,0.42337334,1.1113362,0.21207027,0.6011274,-0.32192463,-0.47595876,1.3438752,1.408751,-0.440423
882a103b2dfffff,-0.7770905,0.39826763,-1.4791275,-0.3647004,-0.9709649,0.4514331,0.04628252,0.4260685,0.156703,-0.46503907,1.1850859,-0.5946131,2.142862,-0.7683603,0.8804062,-0.9051914,1.4487586,0.78711265,0.41211668,-0.79794765,0.70343214,-1.0605625,-0.9767461,1.306337,-1.9703816,-0.77353424,0.2057815,0.68899816,-0.61227816,-1.5999402,-1.0030974,-0.73077625,-1.4154216,-0.24175274,1.1182371,0.5138351,1.2212828,-0.96461195,0.3055114,0.85961837,1.1730072,1.4742386,-0.9001241,1.0007297,-1.4287733,-1.557246,-1.4299332,2.1385877,0.22430234,-1.1253293,0.5246732,-0.18786076,-0.9215353,0.62762946,0.5949336,1.631675,0.23749308,0.6541437,0.6252963,0.018159736,0.2519942,-0.103973486,0.20108514,-0.53177065
882a103b39fffff,0.28328738,-0.41272092,-0.62189853,0.12217036,-1.2831017,0.2848519,2.1371562,-0.04821341,2.5225396,0.053884353,1.2351918,-2.7531073,-0.8275065,0.273577,0.8683738,-0.7292291,0.06682994,0.5515675,0.5148487,0.018757202,-0.034629118,0.18819073,-0.32161126,0.6949421,-0.001756063,0.38471317,2.949537,-0.17626409,-1.5536575,-0.74380386,-1.8070372,-0.77198493,1.302907,0.8901819,0.38760242,0.4022157,-0.085652575,-2.2162719,-0.6405641,0.43643233,-0.23345248,1.2989845,-1.6532766,0.71449006,-0.7957696,-0.43014202,-0.56600296,0.905665,0.4066232,-1.5553395,-0.21138017,-3.1505141,0.15936108,-0.2522633,-0.1902114,0.5098466,1.1547378,0.030227752,0.629211,-0.19649251,-0.42076078,1.4013101,1.3828717,-0.5423316
882a103b41fffff,-0.59359366,0.9816429,-1.2414457,0.10953129,0.5421788,-0.5904492,-1.4933685,-0.12043445,-0.4168961,-0.2776356,0.7844801,0.57611835,1.6744505,-0.98366547,0.2639586,0.58097917,1.5079571,1.216151,0.43268514,-0.26431677,0.053780116,-0.23012635,-0.8618534,0.7255194,-1.6401988,-1.5237355,-0.9395136,0.51026666,0.2256052,-1.5258048,-0.36338925,-0.46049684,-1.4952142,0.6759587,-0.011836926,0.4849352,0.9183738,1.0487605,0.7128692,0.5929159,1.248351,0.52869076,0.45447922,0.43321157,-0.16828218,-1.5782354,-1.0235808,1.3820289,-0.38290972,-0.025578676,-0.43425363,0.48302212,-0.7042771,1.2692215,0.9017427,1.1146768,-0.18577538,-0.2761573,-0.37519762,-0.40086246,1.0092309,-0.78028816,-0.9920685,-1.0434929
882a103b43fffff,-0.45387834,0.80555004,-1.2436713,-0.117337,0.07501989,0.048924122,-1.1728828,0.40803197,-0.7648982,-0.5115445,0.7893733,1.1773936,1.3198117,-0.63613445,0.17665175,0.026509712,1.2230332,0.9043547,0.108996995,-0.61952657,-0.12820177,-0.11199418,-0.9104879,0.77475184,-1.410359,-1.1734532,-0.51558805,0.664689,-0.18393587,-1.3596146,-0.35114345,-0.098287776,-1.1820157,0.70394915,0.144291,0.19264877,0.7275037,0.5798199,0.4410964,0.72476375,0.8763763,0.79464394,0.28658748,0.44327587,-0.5921443,-1.3326483,-0.8006946,1.0686709,-0.5865321,-0.05232762,-0.007111687,0.6435968,-0.84034556,1.297541,0.6543251,0.8031724,0.055374403,0.02043493,0.07064306,-0.2771863,1.011874,-0.9577893,-0.9564948,-0.72175574
882a103b45fffff,-0.47271475,0.24477291,-1.6479405,-0.96231294,-0.058452286,-0.320481,-0.9521531,0.62851727,-0.54140973,-0.36509714,0.526678,0.7498598,1.9103492,-0.19230734,0.34508845,0.041458085,1.033964,0.989622,0.9595145,-0.14263552,-0.024860604,0.123080134,-0.9562055,1.0830445,-1.8591263,-1.0374513,0.04288341,0.86567354,0.53897536,-1.1826442,-0.88243693,0.020825159,-1.1626265,0.5634631,0.5024218,-0.5018178,0.9881692,0.19599065,0.921152,1.053352,0.8815209,0.72010654,-0.11228621,-0.044633254,-0.71286726,-1.6306247,-1.2008351,1.0496343,0.09671414,0.37404463,-0.025930572,0.33828038,-1.2040361,1.180621,0.7027285,0.61728716,-0.06692352,0.49384212,-0.096775204,0.29093987,0.13979733,-1.1035045,-0.7894968,-0.89576936
882a103b47fffff,-0.18214037,0.43278298,-0.99049956,-0.38822982,-0.27417678,0.41425398,-0.70329595,0.57500273,-0.64221156,-0.038234938,0.68012804,0.64082676,2.198506,-0.5489471,0.43601272,-0.23464553,0.88832843,0.2926891,-0.14282511,-0.92761034,0.47214556,-1.0831193,-0.5469599,0.80684394,-1.3214028,-0.42825,-0.4163633,0.449668,-0.20974723,-1.2082301,-0.4380018,0.20348065,-1.3126186,-0.16572087,0.41933808,0.36695108,0.70441824,-0.45420638,0.10531619,0.40324813,0.5033582,1.0102551,0.2800902,0.52307135,-1.0254844,-0.9968583,-0.70405465,1.0763459,-0.0342782,-0.29255837,1.0547174,0.86634153,-0.809488,0.73032475,-0.097891256,0.62139803,-0.10154209,-0.06717083,0.48869908,0.056236576,0.44548398,-0.9114762,-0.18177292,-0.34062877
882a103b49fffff,0.35119835,1.3189763,-0.8533516,0.47883588,0.8363787,-0.4866456,-1.5090857,0.26948515,-0.08406072,0.021853564,-0.07341143,1.2588977,0.52158064,-1.1274678,-0.108054854,1.1528617,1.766879,1.1511909,-0.500926,-0.7760971,-0.27218688,-0.1509823,-0.25990683,0.6339902,-1.0536522,-1.0654594,-0.6990941,0.47678587,0.020148879,-1.545286,-0.4321328,-1.1608295,-1.0138166,1.2056519,-0.5864016,0.6091344,0.94287777,1.2048848,0.3365049,0.021559376,1.6076463,0.04595868,0.26176238,0.46061072,0.2572573,-1.0240128,-0.18683462,1.1892394,-1.3509996,-0.8089749,-1.0274525,0.32864428,-0.7214691,0.29706025,0.33895832,1.330854,0.45929676,-1.0787337,0.023179358,0.35533175,1.3275737,-0.556255,-0.7781091,-1.6148461
882a103b4bfffff,0.08012288,1.0194738,-1.7375971,-0.6066245,0.7665993,-0.8087468,-1.6559844,0.3913721,-0.4064072,0.06597386,-0.25264007,0.8662269,0.31284788,-0.3122328,0.20280206,1.1907777,1.6074632,1.6367152,0.7096465,0.19774152,-0.979747,0.75532556,-0.57444984,1.2050401,-1.156799,-1.3699875,-0.027972218,0.97018534,0.8154189,-0.8148058,-0.7769462,-0.6957186,-0.7127339,1.3762808,-0.7593794,-0.44066525,1.1322097,1.4757391,1.0074114,0.9299657,1.3162687,-0.05023456,-0.11435862,-0.82087976,0.66863734,-1.79243,-0.87686455,0.50690776,-0.23135725,0.09076275,-1.2183115,-0.23216085,-0.94235086,0.6177223,1.2997525,0.9026512,0.19060281,-0.34078294,-0.6362316,0.4014862,0.71015704,-0.7987513,-1.3277339,-1.8042282
882a103b4dfffff,-0.14837323,1.3699819,-1.5612814,-0.5179144,0.3924711,0.10584675,-1.5151851,0.03744089,-1.1247915,-0.42848974,0.16246603,0.9087998,0.34374565,-0.47947875,0.47276926,0.7316926,1.0296634,0.99789953,0.12729652,-0.27818808,-1.1859096,0.37274924,-0.85102224,1.0707028,-0.95094377,-1.0645162,-0.25201753,0.7008606,0.10894299,-0.5178852,0.08341473,-0.6598149,-0.71516824,1.6427269,-0.84278774,-0.2442685,0.58652455,1.4138043,0.04424935,0.96917915,0.77668107,0.70613146,0.9698027,-0.6985801,0.58295524,-1.472594,-0.6169071,0.23994829,-0.3861613,0.20549457,-0.40646648,-0.03450802,-0.43602112,1.2826498,1.1777085,0.43349212,0.47257122,-0.34760705,-0.39988992,-0.587686,1.1278921,-0.80583304,-1.280792,-0.77905875
