eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,BoroCT2020,GEOID,cell,geometry
10,0.26927537,0.8957243,0.2894573,1.696889,0.9888245,0.030917972,0.31112313,-0.17643225,1.1432786,1.209283,-0.31357795,-0.35323203,0.20351994,1.2788161,1.2903335,-0.38142437,-0.13362636,0.55543387,0.33313906,0.6577539,2.2439616,0.52517104,0.27497864,0.91396904,-0.2478462,-0.16308671,1.3483324,1.820068,-0.007506566,-0.10181408,2.4343092,1.4453821,-0.5714461,-0.3905816,-0.24060869,0.58203065,2.6668591,-0.5569344,0.47776848,4.103183,0.18689469,0.6446254,-0.37182748,0.05524329,0.97822946,-0.014311004,0.32558206,0.74445504,-0.016750664,-0.28596383,-0.12804434,0.37017214,3.3562756,-0.057955813,2.1595252,-0.375233,0.2804195,-0.088336214,-0.0040499866,-0.048587576,0.48461425,2.063272,-0.15900238,1.1700325,-0.2929032,0.09447859,0.9145695,-0.47978324,0.13756111,0.75259024,0.44919088,0.02422107,-0.22827342,0.73687387,2.1692579,-0.3878654,2.5479648,0.76423335,-0.18833818,-0.32206675,1.0625808,1.4052646,0.18406978,0.4469403,1.299448,1.1941085,0.007049348,-0.82872534,1.6040082,2.012329,-0.05233589,-0.68006897,-0.30237105,1.0993711,0.5700639,1.5695374,1.239764,1.5883162,0.6548974,1.1597081,0.49873772,-0.11983285,0.754153,1.537474,0.24444127,0.83631235,0.4013374,-0.017405987,-0.15978228,1.8724535,-0.10868679,0.25412107,-0.101206884,1.7772166,-0.45879352,-0.35726768,1.2464147,0.144314,-0.23711094,-0.5948631,-0.6542054,2.444809,3.8393764,0.71644074,-0.17629716,-0.02485694,0.04583596,2.672855,1003300,36061003300,613229551457140735,"POLYGON ((-74.01061392486535 40.729862375606366, -74.01699001932302 40.728807312695785, -74.01895148108572 40.72434847022417, -74.01453775822581 40.72094502133425, -74.00816268802471 40.72199986380206, -74.00620031653882 40.726458375572506, -74.01061392486535 40.729862375606366))"
11,0.2868603,0.7118192,0.10169527,1.5598917,1.1562678,0.05225116,0.5482635,-0.15443519,1.1668632,1.4846293,-0.3319747,-0.307013,0.06264332,1.1156353,1.3904253,-0.31483135,-0.1818674,0.63272893,0.20675029,0.6774857,2.271191,0.61528385,0.36355188,0.7812658,-0.21716104,-0.19867864,1.370711,1.6308854,0.2739008,-0.261129,2.1898944,1.7108502,-0.5836971,-0.44922265,-0.15045658,0.46764436,2.4091778,-0.6644701,0.544345,4.1346188,0.28889954,0.7263587,-0.37936634,0.012315117,0.92743826,-0.0011057742,0.4709052,1.0238186,-0.06834561,-0.32590896,0.038061053,0.495512,3.4315457,0.002043143,2.130268,-0.30902013,0.012896378,-0.041487895,-0.07034272,-0.035522833,0.37902218,2.1217546,-0.2811513,1.1340687,-0.35997847,-0.07746826,1.425359,-0.46968532,0.18778482,1.184453,0.6511479,-0.06531311,-0.15849811,0.6257493,2.485673,-0.33686075,2.6632535,0.8472824,-0.26073894,-0.38467264,0.80410826,1.4915175,0.13206783,0.35727558,1.3081433,1.1331887,-0.053033717,-0.7859349,1.432829,2.2475324,-0.029026061,-0.6655414,-0.2748472,1.3140328,0.9944611,1.694378,1.1588933,1.289565,0.5383263,1.1280171,0.33038026,-0.18958896,0.77976763,1.5583758,0.27953663,1.0295851,0.002765447,0.05759594,-0.239341,1.8416903,-0.09414916,0.13613904,-0.27211305,1.762682,-0.5840795,-0.32581884,1.1557541,0.009992093,-0.25033307,-0.52669173,-0.65600216,2.5176272,3.7034094,0.57680494,-0.20684028,-0.06897131,-0.032988004,2.8032155,1003400,36061003400,613229524175290367,"POLYGON ((-73.98314196856704 40.73853795207538, -73.98951972184216 40.73748431912606, -73.991484112232 40.73302551141413, -73.98707165886354 40.72962066784638, -73.98069493064781 40.730674080877534, -73.97872963085321 40.73513255736459, -73.98314196856704 40.73853795207538))"
12,0.35186982,0.78882396,0.18888696,1.6175373,1.0408185,0.014719412,0.5020428,-0.097761326,1.172096,1.4369782,-0.33830333,-0.28957742,0.052913442,1.2534598,1.3511959,-0.32091242,-0.17597461,0.5948809,0.24373153,0.6736727,2.4009714,0.6318911,0.35552245,0.8117062,-0.17956805,-0.17969902,1.3734394,1.6779757,0.17499083,-0.22331923,2.2074015,1.6885762,-0.55589354,-0.45096782,-0.17698115,0.46721372,2.387038,-0.6759809,0.5480282,4.052342,0.24477924,0.721812,-0.3667934,-0.028376205,0.9192898,0.00045323372,0.38138992,0.8286785,-0.114684895,-0.322186,-0.045197606,0.45001173,3.3565035,-0.03625129,2.1664143,-0.34596014,0.05630072,0.0034658536,0.0077854395,-0.054214634,0.41154593,2.1525948,-0.2652633,1.1728054,-0.35416073,-0.054376632,1.344832,-0.43416363,0.2342559,1.1027266,0.5258307,-0.032269865,-0.12512437,0.67838144,2.5195355,-0.37008297,2.5934868,0.8281468,-0.28097594,-0.37190717,0.9143358,1.4894149,0.17643096,0.40396917,1.2414567,1.1388091,-0.0443518,-0.80938244,1.4566213,2.2783566,-0.026539654,-0.6852851,-0.29955524,1.3213857,0.8497806,1.6467743,1.2092384,1.3768301,0.6465695,1.0418168,0.3614448,-0.17013529,0.7682823,1.5949335,0.28023526,0.95258516,0.011287436,0.04838164,-0.24144176,1.8611189,-0.10559952,0.1942564,-0.2329666,1.6772342,-0.60957104,-0.36245757,1.1964213,0.021618187,-0.15789084,-0.55976355,-0.64532274,2.4242299,3.7571356,0.6252892,-0.20366171,-0.021434195,0.051679183,2.6923518,1003602,36061003602,613229551461335039,"POLYGON ((-73.991484112232 40.73302551141413, -73.99786097117716 40.731971475014035, -73.99982435195176 40.727512815145424, -73.99541178328332 40.72410852269769, -73.98903594902828 40.72516233902856, -73.98707165886354 40.72962066784638, -73.991484112232 40.73302551141413))"
13,0.34253734,0.7172227,0.21656284,1.619911,1.1684483,-0.003373459,0.63063836,-0.18137145,1.1015816,1.5239671,-0.3057319,-0.3242367,0.03975977,1.1134763,1.4281436,-0.26593325,-0.22471449,0.6365578,0.24654654,0.61683214,2.2184908,0.6266207,0.413567,0.66770935,-0.129446,-0.17484055,1.354945,1.6970483,0.31260023,-0.2638639,2.2607598,1.8193347,-0.5940828,-0.41013497,-0.22154939,0.49331903,2.3198428,-0.70078444,0.59427166,4.198606,0.3028666,0.7159004,-0.3507918,0.020635583,0.90026045,-0.049228918,0.4218493,0.90540886,-0.1694265,-0.34311402,0.06566954,0.62752575,3.2464814,-0.059773542,2.0294878,-0.28302974,-0.040892415,-0.10400696,0.090426356,-0.025407538,0.48845407,2.1031473,-0.3436684,1.0319724,-0.31055674,-0.12083331,1.6434114,-0.41119078,0.11346841,1.364488,0.5424911,-0.064180255,-0.21744868,0.6074253,2.50739,-0.34534913,2.6376798,0.8587148,-0.23562425,-0.3964907,0.7801265,1.4797131,0.0780447,0.39489555,1.4291056,1.1080282,-0.010990433,-0.77144426,1.2957534,2.315572,-0.034796327,-0.65840703,-0.29524368,1.4221466,1.0586888,1.6452079,1.092865,1.3779609,0.6409024,1.2141327,0.2760901,-0.20283644,0.8345054,1.5155998,0.25247929,1.1469526,-0.15294513,0.11899282,-0.29674533,1.8254762,-0.09739117,0.12027843,-0.28110346,1.6635534,-0.63127685,-0.35853776,1.1742814,-0.121866114,-0.2098717,-0.5325565,-0.6597214,2.354225,3.7544155,0.5570744,-0.17270409,-0.06897935,-0.031229235,2.7644625,1003700,36061003700,613229551465529343,"POLYGON ((-74.0022744646159 40.73537602621502, -74.00865145382899 40.73432136635024, -74.01061392486535 40.729862375606366, -74.00620031653882 40.726458375572506, -73.99982435195176 40.727512815145424, -73.99786097117716 40.731971475014035, -74.0022744646159 40.73537602621502))"
14,0.501446,0.6486197,0.31527537,1.6450772,1.0309533,-0.034276143,0.56041265,-0.24055792,1.1721098,1.5534028,-0.331927,-0.28677642,0.32107532,1.0511999,1.5315864,-0.3000973,-0.22923969,0.59106326,0.35487112,0.49166757,2.0462308,0.7966365,0.2471997,0.6164693,-0.16854459,-0.2309093,1.2444111,1.5484028,0.24650626,-0.27818167,2.4846764,1.8925035,-0.55244005,-0.44130534,-0.31086677,0.49538764,2.5312004,-0.650259,0.56978023,4.2768126,0.21417591,0.5850614,-0.34952077,0.09401502,0.93610525,0.059140287,0.17516577,0.8049787,-0.017571807,-0.38436812,0.045502543,0.6455159,3.2976298,-0.16262838,2.1075225,-0.3665442,-0.12848023,-0.1657396,0.25312418,0.030447304,0.7469004,2.0839586,-0.3608867,1.1524253,-0.29001594,-0.14422557,1.651076,-0.40249243,0.019995261,1.4219413,0.4233785,-0.0386414,-0.3162855,0.60839367,2.3706682,-0.3733322,2.3598933,0.78980434,-0.35719028,-0.37830982,1.1183286,1.5772636,0.049342513,0.6406576,1.2463969,1.2254128,0.25680318,-0.73619103,1.3688452,2.3746743,-0.054434136,-0.6781521,-0.27075315,1.4190005,1.0342165,1.5620035,1.1523972,1.4840738,0.6210455,0.9244159,0.3385728,-0.20972456,0.79323715,1.5309087,0.27144158,1.0865713,-0.13927704,0.06737815,-0.29153425,1.8089647,-0.08561122,0.31507534,-0.30459815,1.720336,-0.66273886,-0.38341278,1.4577382,-0.20863467,-0.29081625,-0.52872217,-0.71087027,2.1779008,3.9763067,0.5567536,0.021456055,0.03712643,0.12878314,2.5922263,1003900,36061003900,613229551496986623,"POLYGON ((-74.01895148108572 40.72434847022417, -74.02532668076034 40.72329300454581, -74.02728713357602 40.71883431060115, -74.0228732965369 40.7154314128319, -74.01649912074949 40.71648665791671, -74.01453775822581 40.72094502133425, -74.01895148108572 40.72434847022417))"
15,0.29203746,0.7444847,0.20603657,1.5436423,1.0850655,0.03451614,0.45779946,-0.161982,1.1466532,1.387724,-0.32198632,-0.3534521,0.05205302,1.207159,1.3876514,-0.31792638,-0.1659026,0.6259396,0.24715406,0.5956096,2.3442569,0.54202074,0.3475982,0.7523971,-0.18558365,-0.16952083,1.3606449,1.7470067,0.16855709,-0.22309244,2.2307649,1.6571891,-0.58823776,-0.42490107,-0.19157562,0.5104149,2.338477,-0.6446762,0.5596669,4.1589394,0.3044888,0.75936455,-0.3683443,-0.02270187,0.94003725,0.0030227825,0.43454045,0.91910887,-0.12456839,-0.31756288,-0.054989725,0.50833666,3.4595222,-0.02352123,2.2071211,-0.29757223,0.09181748,-0.09800102,-0.06342211,-0.06510578,0.41127437,2.0651503,-0.2711733,1.111826,-0.30745065,-0.014850512,1.3107177,-0.47842306,0.2368223,1.0422996,0.5318121,0.01879654,-0.16353904,0.6707205,2.4308386,-0.35861906,2.6595736,0.85766214,-0.22329162,-0.38052297,0.8294847,1.4616196,0.17104185,0.3812301,1.3260157,1.127579,-0.07131655,-0.7935797,1.4538137,2.2838492,-0.034999378,-0.65525943,-0.3227718,1.3035656,0.8566605,1.6081853,1.1997058,1.3674707,0.5963233,1.2653089,0.38288063,-0.19682108,0.8277397,1.6410539,0.25168902,1.0672294,0.036994353,0.027446374,-0.23593041,1.8862772,-0.125424,0.1858046,-0.25885704,1.7445942,-0.5945097,-0.35943678,1.157883,0.05857633,-0.21439819,-0.56868184,-0.6556878,2.4392805,3.7646065,0.6202501,-0.25377914,-0.09166804,-0.021506367,2.7653797,1005200,36061005200,613229524173193215,"POLYGON ((-73.98558983083457 40.746402560980236, -73.99196860947467 40.74534870804115, -73.99393310003853 40.74088942151731, -73.98951972184216 40.73748431912606, -73.98314196856704 40.73853795207538, -73.98117656823543 40.742996907375705, -73.98558983083457 40.746402560980236))"
16,0.22659835,0.7285893,0.15390691,1.5670592,1.1409199,0.023913786,0.53724897,-0.17646247,1.1503345,1.5637355,-0.313519,-0.3310523,0.037674367,1.1780359,1.4127191,-0.30584896,-0.17933577,0.6123737,0.28322905,0.6539737,2.3005638,0.62048626,0.38862422,0.711452,-0.18274896,-0.18224335,1.3219991,1.7704178,0.20789677,-0.28386784,2.2190177,1.7528597,-0.58685577,-0.42838794,-0.18581438,0.5255001,2.3147862,-0.664961,0.5595848,4.176071,0.33272773,0.7609773,-0.3760032,-0.003833035,0.9189659,0.011858802,0.43974492,0.9293149,-0.19282158,-0.33099467,0.037635475,0.52600193,3.4051285,0.015115753,2.1213362,-0.30461833,0.009977311,-0.052094456,-0.073476136,-0.0371361,0.3886019,2.1222742,-0.30708614,1.0628717,-0.2945303,-0.08599548,1.4287593,-0.45770502,0.1493477,1.1897115,0.5503836,-0.055467762,-0.18643168,0.62306815,2.4425845,-0.32370806,2.708859,0.86827636,-0.21886294,-0.39827374,0.7413993,1.457047,0.13758084,0.40615836,1.3910588,1.1322172,-0.048445854,-0.7802598,1.4135594,2.2847805,-0.03405392,-0.6566789,-0.2923497,1.3429561,0.93028146,1.7146838,1.16189,1.3439746,0.53010374,1.236011,0.34049377,-0.20450716,0.8348283,1.556604,0.25332597,1.1304697,-0.06779979,0.06905353,-0.243932,1.8235755,-0.10206603,0.13408512,-0.2812144,1.7307096,-0.6007397,-0.34389773,1.1580385,-0.008952707,-0.25752744,-0.49727297,-0.65916353,2.4557974,3.7675161,0.59231615,-0.23406994,-0.10596298,-0.058359496,2.752656,1005200,36061005200,613229524179484671,"POLYGON ((-73.99393310003853 40.74088942151731, -74.00031098397913 40.73983516497634, -74.0022744646159 40.73537602621502, -73.99786097117716 40.731971475014035, -73.991484112232 40.73302551141413, -73.98951972184216 40.73748431912606, -73.99393310003853 40.74088942151731))"
17,0.2148443,0.7325758,0.081778035,1.6050196,1.1529728,0.04876113,0.4802886,-0.20947893,1.1453553,1.5388991,-0.30693588,-0.3564915,0.042371035,1.1887842,1.4227623,-0.30812064,-0.1653129,0.6183907,0.26661503,0.5330415,2.272089,0.5086271,0.52836007,0.6950166,-0.19775598,-0.20645803,1.3181494,1.8915511,0.18474936,-0.28257948,2.1850436,1.7116344,-0.6112585,-0.4248582,-0.17713818,0.6555112,2.3331497,-0.64761305,0.5754267,4.201911,0.4453927,0.6706892,-0.3806433,0.041238073,0.91403425,-0.0041661114,0.5623618,0.9169027,-0.1888885,-0.31824732,0.031169027,0.566319,3.3904722,0.048251867,2.1133454,-0.293529,0.021627977,-0.08452395,-0.12759615,-0.053924486,0.38504446,2.1038277,-0.2924851,0.979085,-0.22929403,-0.07192154,1.4119818,-0.4463335,0.1308567,1.1641867,0.6014148,-0.040891334,-0.22802225,0.65157825,2.3662395,-0.32547092,2.7406368,0.86431754,-0.19826554,-0.4364866,0.61095905,1.4414611,0.14600426,0.4276207,1.5312678,1.1470323,-0.105763406,-0.77854514,1.4060575,2.275993,-0.034133192,-0.64740336,-0.2635777,1.3513516,0.9161606,1.7712629,1.1318767,1.3214142,0.44083476,1.2924643,0.35922688,-0.22966349,0.94305944,1.5860267,0.24479458,1.0853891,-0.07968001,0.07372168,-0.23316984,1.8217752,-0.089954644,0.12950796,-0.29164314,1.7850443,-0.5808548,-0.3327779,1.1787262,-0.0021156967,-0.32115462,-0.49136132,-0.66676927,2.5341556,3.6989255,0.56965345,-0.23714185,-0.17961599,-0.08004597,2.7567606,1005400,36061005400,613229524177387519,"POLYGON ((-73.99638291285558 40.748754069102006, -74.00276182209714 40.747699592348496, -74.00472540254478 40.74323997477671, -74.00031098397913 40.73983516497634, -73.99393310003853 40.74088942151731, -73.99196860947467 40.74534870804115, -73.99638291285558 40.748754069102006))"
18,0.2111645,0.7463604,0.14492126,1.5580361,1.1148089,0.109972134,0.3725597,-0.17728327,1.1482991,1.2723022,-0.33331996,-0.3491412,0.01628171,1.2359089,1.3302575,-0.33677483,-0.149599,0.63112634,0.21953782,0.65701133,2.3832948,0.5055623,0.3245583,0.80949175,-0.24762347,-0.14896035,1.4006014,1.8031783,0.09627963,-0.19490847,2.221315,1.5239534,-0.598822,-0.40293783,-0.14758654,0.5333911,2.4560099,-0.6144523,0.5112882,4.1225486,0.29198736,0.7755306,-0.3819077,0.00931377,0.95043176,-0.002684351,0.43208525,1.0613794,-0.09777649,-0.29729694,-0.070712045,0.43710172,3.5599756,-0.008013703,2.2000518,-0.2989477,0.19373344,-0.040976424,-0.122320086,-0.08127849,0.29531208,2.0540457,-0.20875879,1.2322968,-0.32846618,0.03241238,1.1178849,-0.50204676,0.2273413,0.8953938,0.5554803,0.024216823,-0.17234683,0.6817894,2.4125946,-0.3608828,2.7087615,0.8246728,-0.18240604,-0.36370984,0.8307687,1.4213561,0.19457687,0.33550873,1.3198494,1.1169744,-0.13370752,-0.8136581,1.546771,2.1486497,-0.036030874,-0.65660036,-0.33702394,1.2000104,0.7582109,1.6752317,1.202687,1.2949538,0.542026,1.2977778,0.44471866,-0.17302907,0.7976446,1.6262952,0.2529819,1.0183808,0.17184596,0.010162905,-0.18906504,1.8827864,-0.122611456,0.17282185,-0.2170895,1.8556398,-0.5209363,-0.33925673,1.0638095,0.15232022,-0.21658434,-0.5481036,-0.62460643,2.5279062,3.6739578,0.64907,-0.29633343,-0.1043552,-0.066394314,2.7829497,1005800,36061005800,613229524185776127,"POLYGON ((-73.98803851785813 40.754267907355924, -73.99441832216888 40.75321383435545, -73.99638291285558 40.748754069102006, -73.99196860947467 40.74534870804115, -73.98558983083457 40.746402560980236, -73.98362433001691 40.75086199501154, -73.98803851785813 40.754267907355924))"
19,0.23901777,0.8161152,0.15025374,1.593326,1.1433232,0.027225956,0.39102328,-0.16844042,1.1357554,1.3402144,-0.30871943,-0.3361675,0.085794434,1.2166102,1.3257337,-0.34745508,-0.14534545,0.61062896,0.24427742,0.6189972,2.254268,0.52222466,0.3802191,0.86818933,-0.27824503,-0.19297367,1.3983425,1.8171,0.11426829,-0.14924303,2.283328,1.4951038,-0.5833088,-0.40039527,-0.1993612,0.6456946,2.5515282,-0.5848194,0.48159128,4.124605,0.3202911,0.65439236,-0.38368922,0.016483758,0.9685977,-0.01388903,0.5299871,0.9454997,-0.09526533,-0.29419452,-0.04287979,0.43647522,3.500546,0.050196804,2.0813682,-0.32048082,0.19479674,-0.07849557,-0.11378397,-0.057839453,0.38511616,2.0401435,-0.17572561,1.1543547,-0.2699926,0.0075696856,1.124582,-0.499349,0.14115795,0.9271918,0.67562056,-0.013139412,-0.21477434,0.6735431,2.2426448,-0.3441645,2.657902,0.76330423,-0.20791455,-0.37578273,0.8389121,1.426207,0.1588578,0.353813,1.318754,1.160064,-0.05920041,-0.8099294,1.5274678,2.030797,-0.03686744,-0.6514813,-0.2869925,1.1725266,0.76656556,1.6244228,1.1712064,1.4556558,0.4647231,1.2055621,0.43453526,-0.1631046,0.82314223,1.5576398,0.24135065,0.92176557,0.2105031,0.029395908,-0.17699547,1.8795271,-0.1033408,0.1954866,-0.1710285,1.7753152,-0.44061202,-0.32377663,1.1617795,0.12658343,-0.27522114,-0.4986597,-0.65520823,2.5809326,3.706447,0.63591635,-0.21253383,-0.12406472,-0.021952815,2.7606688,1006800,36061006800,613229524183678975,"POLYGON ((-73.97479792065865 40.74405013659623, -73.98117656823543 40.742996907375705, -73.98314196856704 40.73853795207538, -73.97872963085321 40.73513255736459, -73.97235200870517 40.73618556681812, -73.97038569895436 40.74064419071945, -73.97479792065865 40.74405013659623))"
20,0.2740217,1.0920275,0.29985896,1.638625,1.0034931,-0.05219254,0.23293164,-0.11312176,1.062389,1.0612197,-0.33888406,-0.29601178,0.18810236,1.3807702,1.180104,-0.406605,-0.11361552,0.57445854,0.30761606,0.5917754,2.3569543,0.5532658,0.2569612,1.0921059,-0.34275296,-0.15215713,1.4154893,1.8864107,-0.110420145,-0.0112730935,2.5650373,1.2482399,-0.5412529,-0.39278775,-0.2403147,0.65068686,2.8678513,-0.5299561,0.4319886,4.002877,0.27510482,0.61764157,-0.36264604,0.037780307,1.019445,0.020750858,0.29182112,0.8299432,-0.021693736,-0.26684433,-0.17669582,0.3535918,3.556951,-0.022809502,2.0803602,-0.39363065,0.3848295,-0.06949836,0.028611243,-0.06824067,0.32542703,2.0184534,-0.07842804,1.4400365,-0.33347988,0.13234769,0.7195694,-0.48728058,0.21916862,0.6247195,0.47066516,0.0064909756,-0.15269235,0.7525251,2.120852,-0.39584345,2.4735405,0.64499927,-0.20571242,-0.34207764,1.0277989,1.4287246,0.17858511,0.43708736,1.0902573,1.2047813,0.022823177,-0.849159,1.685062,1.7984103,-0.045863427,-0.6665716,-0.32370418,0.98611057,0.3810861,1.5123546,1.2173172,1.6547911,0.5676139,1.073144,0.58169806,-0.07957825,0.6900847,1.4929187,0.2183147,0.6553918,0.49111915,-0.019183114,-0.12167487,1.9686279,-0.10078786,0.2686891,0.0040620044,1.8326113,-0.38567445,-0.3581006,1.2982457,0.21823815,-0.17548244,-0.56176883,-0.6296983,2.5134127,3.6201038,0.7534759,-0.16244218,0.026272103,0.1263976,2.6366262,1007001,36061007001,613229524143833087,"POLYGON ((-73.96645196820877 40.749562064443545, -73.97283151005868 40.748509239229854, -73.97479792065865 40.74405013659623, -73.97038569895436 40.74064419071945, -73.96400718290253 40.741696796317406, -73.96203986286912 40.746155567377905, -73.96645196820877 40.749562064443545))"
21,0.20929082,0.75109017,0.11018346,1.599061,1.1085122,0.06881109,0.4854944,-0.15542053,1.1100945,1.4077486,-0.32676584,-0.32955235,0.07008639,1.1960647,1.354441,-0.3236216,-0.1661535,0.64591146,0.20142017,0.6968847,2.3417156,0.56275415,0.3538468,0.78431034,-0.2266916,-0.20215565,1.3703263,1.7195655,0.25555012,-0.24155027,2.227577,1.6492647,-0.5941636,-0.43226656,-0.1589517,0.55049324,2.4254868,-0.657229,0.5247803,4.0878825,0.2967475,0.7580711,-0.38405186,0.005838748,0.9297313,-0.025670514,0.50563765,0.98496485,-0.10423587,-0.30473706,0.011753827,0.49664712,3.4960184,0.015920542,2.1106932,-0.29488486,0.06870924,-0.078456566,-0.16743731,-0.068075985,0.2981372,2.1264052,-0.2725816,1.1360201,-0.33133945,-0.02760911,1.3245902,-0.48194265,0.19224557,1.0778651,0.6691064,-0.019850165,-0.14764376,0.65707576,2.4024339,-0.33626658,2.743215,0.82370174,-0.21480997,-0.37860814,0.7750303,1.4443977,0.16027695,0.32822224,1.304669,1.119634,-0.09303941,-0.79187346,1.4423662,2.1810012,-0.031526655,-0.65273213,-0.2647997,1.268218,0.9106155,1.6379611,1.1470599,1.3212817,0.5288437,1.2372999,0.36816043,-0.19393489,0.8100588,1.5610343,0.2624359,1.0539714,0.09559222,0.055743217,-0.21803725,1.879606,-0.10383614,0.11649483,-0.23914702,1.7910851,-0.5288789,-0.33570057,1.1077144,0.06365055,-0.24526545,-0.533229,-0.64502585,2.5552745,3.7043574,0.61445975,-0.2841132,-0.059733696,-0.062308982,2.8025393,1007001,36061007001,613229524181581823,"POLYGON ((-73.9772446567056 40.75191544407063, -73.98362433001691 40.75086199501154, -73.98558983083457 40.746402560980236, -73.98117656823543 40.742996907375705, -73.97479792065865 40.74405013659623, -73.97283151005868 40.748509239229854, -73.9772446567056 40.75191544407063))"
22,0.27592894,0.74849766,0.20110741,1.6373043,1.1532105,-0.013794988,0.61401606,-0.15413961,1.1003993,1.4881829,-0.30080128,-0.31473693,0.043920442,1.112704,1.4027065,-0.27868345,-0.21245576,0.6237149,0.24735932,0.63325876,2.2302127,0.632684,0.43523258,0.7325574,-0.17374355,-0.17604542,1.3392298,1.692812,0.32913393,-0.27139804,2.2655802,1.7821879,-0.58284926,-0.4158578,-0.18577275,0.41573262,2.3524785,-0.69562066,0.563017,4.155654,0.26109296,0.7436636,-0.35955068,0.033681538,0.93036604,-0.049059704,0.43796712,0.9336051,-0.122406125,-0.33482653,0.08444971,0.57699895,3.3242745,-0.03159447,2.0065336,-0.2919575,-0.016571851,-0.06597344,-0.018092602,-0.018164948,0.4320794,2.1426125,-0.31587064,1.0995821,-0.34511814,-0.12636438,1.5758245,-0.42865568,0.12850228,1.3311661,0.5798382,-0.06918298,-0.19890234,0.5877012,2.5269454,-0.32984588,2.6861336,0.84736,-0.25565428,-0.38066787,0.8484326,1.4666009,0.08712113,0.36193147,1.3699943,1.095547,-0.031960435,-0.78490996,1.3402288,2.273545,-0.039987005,-0.66593564,-0.28812227,1.3687949,1.0334377,1.6216028,1.0853128,1.3101325,0.59782994,1.2030293,0.3066423,-0.17632562,0.79187495,1.513277,0.2578616,1.1070096,-0.080041885,0.11094198,-0.27991736,1.8439964,-0.09130087,0.105245076,-0.25149316,1.7215767,-0.611825,-0.33767205,1.1534679,-0.08459261,-0.23270105,-0.5429333,-0.65668446,2.4382548,3.7381103,0.5621369,-0.2102826,-0.046224043,-0.07221388,2.7827916,1007100,36061007100,613229551278882815,"POLYGON ((-74.00472540254478 40.74323997477671, -74.01110341668911 40.74218509454835, -74.01306598722456 40.737725624913246, -74.00865145382899 40.73432136635024, -74.0022744646159 40.73537602621502, -74.00031098397913 40.73983516497634, -74.00472540254478 40.74323997477671))"
23,0.2782891,0.9848342,0.28670782,1.5332426,1.0401933,0.056845903,0.48762944,-0.08574386,1.0637797,1.2058029,-0.35148647,-0.32208556,0.03379956,1.3951017,1.2454526,-0.33366343,-0.14548598,0.62413687,0.30043,0.798351,2.4771636,0.50680363,0.21484953,1.0170408,-0.22082219,-0.11213692,1.4917214,1.7023705,0.108006336,-0.10729078,2.24935,1.4773295,-0.54423606,-0.42169213,-0.16431016,0.49220356,2.5736935,-0.6554229,0.47848362,3.9545608,0.31226474,0.7747714,-0.35332528,0.0031643473,0.9286253,-0.04094515,0.33128008,0.82245415,-0.07229051,-0.2620374,-0.107456446,0.45621002,3.291915,-0.07835047,2.1110678,-0.35159758,0.21300529,-0.043885782,0.0017730594,-0.06502316,0.3042323,2.1221552,-0.18635939,1.239539,-0.39503488,0.049544632,1.1066062,-0.43812677,0.32164526,0.9068846,0.5006332,-0.008718796,-0.0029854178,0.72210664,2.403474,-0.38165203,2.542044,0.7354657,-0.22214107,-0.31592062,0.9371253,1.4619013,0.14757766,0.31440976,1.1394506,1.0930272,-0.072177604,-0.840114,1.5199866,2.0330608,-0.04839903,-0.6684598,-0.34246647,1.1482693,0.7151153,1.5464344,1.1850035,1.4391391,0.72234464,1.1378804,0.3925718,-0.05933422,0.6776087,1.5546135,0.27620545,0.80945,0.25416812,0.041128516,-0.1910352,1.8998115,-0.117091954,0.13622811,-0.10767643,1.7217919,-0.5033353,-0.3871637,1.1906114,0.12491946,-0.019659191,-0.5810287,-0.62056077,2.5733764,3.618008,0.6904805,-0.22593373,0.08041008,0.02933234,2.6707227,1008000,36061008000,613229524242399231,"POLYGON ((-73.96889757735333 40.757428070255195, -73.97527814530736 40.756375025354245, -73.9772446567056 40.75191544407063, -73.97283151005868 40.748509239229854, -73.96645196820877 40.749562064443545, -73.96448454701392 40.7540213141553, -73.96889757735333 40.757428070255195))"
