eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,TRACTCE,GEOID,cell,geometry
28,2.6529558,-0.40800428,0.050600737,0.9410939,0.96383846,-0.24303001,-0.33183557,-0.4138039,0.5849636,0.8379793,2.6691813,-0.50254583,-0.2670261,0.53585017,2.6812959,0.23405668,1.5931761,-0.49958122,-0.20665036,0.40390855,1.055239,0.27551177,0.7063527,0.37648538,-0.22654161,0.106711715,0.5843826,1.1083307,0.17740475,-0.076020285,-0.19999045,1.9369632,0.05692773,0.07242626,-0.13819677,-0.3608977,0.57128704,-0.05536046,1.3658595,-0.18949617,0.90169626,-0.38255036,1.8301265,-0.26878348,-0.5303727,0.21473223,-0.52564824,-0.448545,-0.39460135,1.3908528,0.41898203,-0.17610778,-0.28284788,1.4170133,0.24350409,0.1268355,-0.29050267,1.6411248,0.2701964,1.9619967,-0.25597402,-0.36212713,1.66137,0.763098,-0.20353088,0.93797374,0.05934833,-0.26404735,1.4803948,1.5169405,-0.38557863,1.0452838,0.8724564,-0.17035267,0.45906958,2.7407343,-0.009313598,1.3330203,0.21914475,1.7728947,-0.36134797,0.39395735,0.4503019,-0.06527628,2.8716323,-0.13250569,3.2636893,0.48056376,-0.22217432,1.5877886,2.4653192,0.50403666,0.768551,0.07146369,3.6815495,0.4960532,0.31845784,-0.41747296,0.01065401,0.13388652,-0.15336707,0.90495026,1.8916395,0.5125719,-0.33714288,0.7995109,-0.028388955,2.1376572,1.3411778,1.7154007,0.3914505,0.6055713,0.7532492,0.5833963,-0.6916717,-0.06517933,0.98529166,3.5250287,0.9973172,-0.33695087,-0.30424112,-0.5492951,2.576624,0.16574824,1.4325285,-0.12868614,0.43561915,-0.041364845,842300,17031842300,613164976204414975,"POLYGON ((-87.6581146607695 41.917135363437126, -87.6641574141081 41.9153279586701, -87.66480295387437 41.910674452795256, -87.6594068965969 41.9078284087866, -87.6533648677665 41.90963535694663, -87.65271817173792 41.91428880566971, -87.6581146607695 41.917135363437126))"
46,2.3496122,-0.44769534,0.22778347,1.0402571,0.803061,-0.34243482,-0.30669796,-0.3632212,0.60001016,0.8663917,2.2357202,-0.604413,-0.11845619,0.59154105,2.9333947,0.36087075,1.395097,-0.35360813,-0.16192847,0.36625373,1.1113683,0.46550578,0.68931156,0.49666637,-0.08781113,0.18306306,0.45924556,1.2505599,-0.08197542,-0.14195876,-0.16804256,2.3264158,0.12149379,0.09422528,-0.32605398,-0.098587915,0.3003134,-0.17948446,1.6492623,-0.24666685,0.48852736,-0.43817297,1.8973083,-0.45389867,-0.56672865,0.11202341,-0.51169646,-0.574726,-0.42275918,1.6115494,0.20156826,-0.21775477,-0.25060704,1.1540684,0.06642371,0.10897723,-0.35904533,1.9327686,0.15902708,2.229944,-0.21552318,-0.2952119,1.471368,0.5778054,-0.05548565,1.183628,0.0013286546,-0.31520897,1.6678032,1.4758164,-0.27401686,1.2418981,0.8253313,-0.26160154,0.37145352,2.8061702,-0.1406928,1.2096584,-0.15624285,1.9243246,-0.29051787,0.39175758,0.16806217,0.0027255341,2.6382067,-0.07457277,3.394166,0.31905836,-0.30693322,1.3625766,2.659488,0.55710393,1.0040375,-0.07219036,3.7814918,0.31406945,0.30238262,-0.46815345,-0.08601162,0.0995937,-0.17333059,0.80605596,2.052534,0.5027192,-0.334247,0.9337666,0.16984874,2.5099769,0.9336822,1.7255243,0.35523662,0.5320932,1.0827944,0.68524235,-0.6498233,-0.08162896,0.84485763,3.5503912,0.9508555,-0.40224642,-0.25678173,-0.59402514,2.3708034,0.5929357,1.2575138,-0.17177765,0.6611674,-0.043079738,838800,17031838800,613164931115646975,"POLYGON ((-87.56572253111187 41.6686695378146, -87.57173786160077 41.66687399893184, -87.57238935105971 41.66223459691615, -87.56702665365347 41.659390793013856, -87.56101204302034 41.66118587829453, -87.56035940997042 41.66582522102742, -87.56572253111187 41.6686695378146))"
47,2.051482,-0.3379648,-0.07247159,0.8364619,1.0037692,-0.14326455,-0.37726426,-0.42866665,-0.207229,0.9282504,2.5671663,-0.0887343,-0.149147,0.6716954,2.5839317,0.30338517,1.3815435,-0.5337224,-0.41154706,0.3223137,0.75139546,0.46590656,0.7273012,0.09240019,-0.28329292,0.26721263,0.86875904,1.2793052,-0.06987661,-0.0073914714,-0.24978155,1.6109426,-0.24121754,-0.14000738,0.14764057,-0.23595208,0.55763197,-0.18583696,1.9558945,-0.40275383,0.90507144,-0.36934805,1.9577632,-0.173233,-0.65919065,-0.22330761,-0.4697705,-0.51432234,-0.43520796,2.0197685,0.32224017,0.14740133,-0.27143705,1.2054062,0.30971768,0.03355664,-0.30160645,2.2106566,0.18668169,1.8364549,-0.29575875,-0.17835858,1.8280592,0.3417083,-0.031291313,1.054976,0.15896043,-0.27714062,1.471853,1.227777,-0.38121197,1.144624,0.24208152,-0.6382779,0.6501436,3.3685985,0.04696603,0.724177,0.15464301,1.7996473,-0.42582828,0.94864476,0.2850058,0.12752374,2.7183957,0.06401424,4.169298,1.1747444,-0.41367176,1.1793414,2.5080242,0.7691817,0.81271994,-0.16536693,3.2985396,0.45129445,0.012025334,-0.24991135,0.41848683,-0.034276936,-0.19643329,1.1572713,1.6428893,0.929323,-0.40500873,0.62439734,-0.17177752,2.3691025,1.4673165,1.672078,0.21551162,0.38339084,0.7338518,0.6375895,-0.6113956,0.045524634,0.6070678,4.3137197,0.93033326,-0.4331058,-0.27608716,-0.45954528,2.565275,0.4233535,1.4945214,-0.30074972,0.8636679,-0.15838663,838800,17031838800,613164931119841279,"POLYGON ((-87.54374618509459 41.70189910473116, -87.54976701275766 41.70010369485457, -87.55042120832631 41.69546239580389, -87.54505572142224 41.692616566325896, -87.53903561538438 41.69441152263308, -87.53838027465837 41.69905276193547, -87.54374618509459 41.70189910473116))"
49,2.359242,-0.2854215,-0.03339166,0.57544625,1.2185738,-0.019484758,-0.30116856,-0.36107698,0.6550443,0.8040738,2.387051,-0.53013545,-0.1419384,0.6679493,2.814655,0.34040055,1.3870194,-0.49212727,-0.13798821,0.48661393,1.1501505,0.47870874,0.6266679,0.5529028,-0.22312635,0.20211422,0.5624889,1.0100962,-0.04967361,-0.078744955,-0.21088906,2.0460315,-0.08465166,0.03381753,-0.29212084,-0.326838,0.6673739,-0.23365173,1.5301385,-0.2356891,0.77404845,-0.5436519,1.7817457,-0.42355525,-0.6549747,-0.13234186,-0.53031766,-0.5823018,-0.38404626,1.5269411,0.25092,-0.14128976,-0.3147121,1.2700161,0.66377085,0.09889595,-0.24704634,1.9073548,0.21408719,1.8439255,-0.1969657,-0.36489904,1.8953857,0.7600428,-0.008835539,0.88348746,0.39800912,-0.34904858,1.6513091,1.5302957,-0.3718362,1.1282426,0.84098214,-0.19903624,0.69491863,2.9978507,-0.04535321,1.3266144,-0.04227227,1.958149,-0.33198246,0.4511459,0.40313676,0.054108217,3.1002815,0.19544077,3.377595,0.33793876,-0.36950478,1.088437,2.8851233,0.52660775,0.77836746,-0.078505404,3.9568636,0.40775663,0.32077122,-0.37845308,0.08439268,-0.07034814,-0.17980625,1.3551525,1.6677855,0.8113454,-0.32351553,0.91480875,0.08001154,1.8836064,1.0590428,1.3267972,0.30839998,0.6361422,0.895194,0.71815825,-0.6338891,-0.15666421,0.4330653,3.6870818,0.6057987,-0.43053907,-0.27132127,-0.5826908,2.6383154,0.2631979,1.0142972,-0.1789996,0.7819972,-0.0832047,838800,17031838800,613164947511181311,"POLYGON ((-87.60263213717758 41.69321536893152, -87.60864867773971 41.69141727031747, -87.60929675298974 41.68677647059438, -87.60392943264102 41.68393382789996, -87.59791361146294 41.68573147226351, -87.59726439128201 41.69037221351975, -87.60263213717758 41.69321536893152))"
50,2.1704195,-0.16237009,0.063649416,0.74234945,0.88483196,0.087050095,-0.3998682,-0.26167202,0.45004526,0.26506475,2.186935,-0.39872324,-0.41853502,0.27371123,3.4015102,0.50195944,1.5103555,-0.48375973,0.18797144,0.33513898,1.4943732,-0.020448297,0.68130636,0.6542116,-0.34200132,-0.14292765,0.6787099,0.747643,0.6538283,0.10867186,0.017020173,1.7867812,-0.117216825,0.20787701,0.39728835,-0.4740379,1.5660992,0.12304248,0.78597707,0.31996888,1.0583602,-0.42506272,1.7163403,-0.031022847,-0.31687358,0.23587042,-0.541927,-0.3436532,-0.6455778,0.7037739,0.69574296,0.01480189,-0.36559874,1.9989941,0.18708552,-0.21862936,-0.21370876,1.5742469,-0.00025441498,1.6186178,0.051070392,-0.4144845,1.8964734,0.9421785,-0.2886601,0.9565652,0.08775759,-0.36629164,1.3246974,1.7669296,-0.43561104,0.9817291,1.2251875,0.07109544,0.5083264,2.8887033,-0.25878236,1.131871,0.078101575,1.5255917,-0.097854175,0.17817637,0.8004177,-0.25226182,3.2102137,-0.32003456,2.8277729,0.36053926,0.40642574,1.8858742,1.4384484,-0.010982096,0.5421039,-0.049644906,3.6430774,0.18219429,0.7845685,-0.40757772,0.29371542,0.29780853,-0.11452542,0.49781033,1.583621,0.51679057,-0.2858506,1.0466611,0.08834785,1.2187023,1.0333114,1.2280319,0.66295505,0.7462704,1.1752205,0.50242966,-0.6025449,0.16190249,1.2907339,3.1327124,0.8462614,-0.21661153,-0.4149156,-0.5011239,2.4647856,0.037633598,1.3576628,-0.022361912,0.08687706,-0.0010866039,838800,17031838800,613164947519569919,"POLYGON ((-87.5959655571558 41.699654490409905, -87.60198329274414 41.69785653665524, -87.60263213717758 41.69321536893152, -87.59726439128201 41.69037221351975, -87.5912473755012 41.6921697130605, -87.59059738584097 41.696810822174704, -87.5959655571558 41.699654490409905))"
51,2.7295904,-0.49555856,0.52276367,1.1829224,0.8059218,-0.3515061,-0.36267543,-0.4007718,0.24231443,0.9413954,2.5646977,-0.54851913,-0.23171704,0.96369094,2.6481638,0.21154788,1.5324728,-0.43318042,-0.26477817,0.49123675,0.8491503,0.3044666,0.79163814,0.7743361,-0.22616453,0.18755296,0.7747537,1.268248,-0.025970504,-0.13061349,-0.2613719,1.9526608,0.15635315,0.09520604,-0.33135837,-0.3651247,0.10249792,-0.15183024,1.722052,-0.27290958,0.7787757,-0.37885505,1.5574485,-0.2733286,-0.6154702,0.32235113,-0.49320838,-0.57149297,-0.4906547,1.5283445,0.38377658,-0.07335363,-0.20076916,1.4138298,0.013875078,0.13519807,-0.33148167,1.5993012,0.51388663,2.1380699,-0.21808489,-0.27093548,1.4105631,0.7216433,-0.15536305,0.7341433,-0.08882187,-0.336065,1.4277494,1.2780564,-0.45770574,1.1730266,0.82209337,-0.25849885,0.41789287,2.6875393,-0.02771601,1.2663866,-0.082278445,1.8688945,-0.47644052,0.8086723,0.20772035,-0.059265185,2.908405,-0.22398444,3.3835928,0.6509893,-0.22040829,1.5074832,2.8906555,0.5487118,0.97743964,-0.0018286854,3.5509593,0.52705973,0.12490706,-0.39686918,-0.12145807,0.120178774,-0.13457748,0.89817655,2.1334815,0.43146944,-0.31655744,0.83504015,0.3084813,1.8683634,1.3966081,1.9707868,0.40273494,0.37046602,0.9252194,0.5203682,-0.62607825,-0.10877338,1.0455779,3.6633685,1.0625389,-0.39025047,-0.2291482,-0.43884143,2.557142,0.2652859,1.4889876,-0.25329116,0.40253988,-0.109718315,838800,17031838800,613164947641204735,"POLYGON ((-87.59514455597291 41.664328620151565, -87.60115774512998 41.662531739470566, -87.60180617869288 41.657892587889336, -87.5964425666087 41.65505037557985, -87.59043009618894 41.656846802318896, -87.58978051914852 41.66148589525719, -87.59514455597291 41.664328620151565))"
54,2.692966,-0.21696196,-0.12432875,0.5165431,1.170474,-0.15041934,-0.27659404,-0.38534015,0.5343143,0.79826087,2.715685,-0.56659985,-0.08163179,0.5887724,2.5744398,0.15938398,1.4586424,-0.56850016,-0.22555365,0.4925304,1.0168468,0.70359284,0.5249251,0.3099077,-0.1782297,0.13353315,0.4376311,1.0595418,-0.04673244,-0.019958995,-0.07984285,1.9420143,-0.00918358,-0.062810406,-0.21224053,-0.35848004,0.50273967,-0.17543982,1.1638242,-0.10414627,0.7478431,-0.4723297,2.0225642,-0.35073498,-0.5558146,-0.15683357,-0.47175905,-0.5695294,-0.19219814,1.5624379,0.18972656,-0.22043477,-0.28276637,1.3394909,0.63085836,0.35934138,-0.25104034,1.9417913,0.4718044,2.0762954,-0.17174238,-0.37571135,1.8161743,0.73123664,-0.17467803,0.6365624,0.38234442,-0.36003903,1.6603309,1.5760875,-0.4050843,0.95816034,1.0877633,-0.15108311,0.54534805,3.0104625,0.26402247,1.4365435,0.35625914,1.3798909,-0.37975824,0.2863208,0.31262782,0.063530415,2.7468503,0.104696676,3.3322468,0.45111197,-0.38048226,1.24082,3.0630114,0.3277198,0.52497697,0.0074843094,3.857704,0.47025585,0.42239898,-0.39872408,0.26437765,-0.029621638,-0.1591286,1.280197,1.6808597,0.631814,-0.30877692,0.8381306,-0.085514635,2.3751423,1.3722928,1.4755248,-0.005174212,0.8025208,0.37921676,0.69583046,-0.7154567,-0.103152215,0.47864914,3.2851863,0.75373936,-0.430755,-0.25926006,-0.5912714,2.7230809,0.5123348,1.1317972,-0.19998139,0.8145926,-0.15466784,843400,17031843400,613164978171543551,"POLYGON ((-87.72490851082529 41.85253614347721, -87.73093920889171 41.85072727476546, -87.73157702094252 41.84607743809431, -87.72618528821137 41.84323652580156, -87.72015531037276 41.845044937541374, -87.7195163450694 41.849694718493346, -87.72490851082529 41.85253614347721))"
59,2.6369267,-0.42840618,-0.07208164,0.5796101,0.9654278,-0.17773883,-0.3971129,-0.47167724,0.24368633,0.8323261,2.6054163,-0.34664738,-0.156988,0.6193794,2.8230107,0.22793189,1.433697,-0.5411623,-0.28585792,0.41749042,0.7247825,0.4719628,0.91469383,0.036796063,-0.29057682,0.23946157,0.56055284,1.1945865,0.015959129,-0.109705806,-0.15944763,1.4074242,-0.04955186,0.02487088,0.14878492,-0.28036386,0.40241987,-0.07828209,1.4971061,-0.21700676,0.90300447,-0.34284776,1.7938633,-0.35068354,-0.58763015,-0.03656608,-0.5581975,-0.57100254,-0.2782034,1.8737861,0.37364897,-0.117341936,-0.24682331,1.3860067,0.2512049,0.073351674,-0.18831357,1.8871428,0.234986,2.0108688,-0.24103177,-0.30802584,1.719874,0.64936805,-0.12493554,0.97211397,0.156446,-0.30917922,1.493197,1.6915836,-0.21909359,0.85060394,0.48745292,-0.3797304,0.5857543,2.898099,0.029448204,1.041784,0.35080606,1.6179727,-0.3563138,0.8191048,0.3492412,0.177906,2.834193,-0.041097254,3.629321,0.9153663,-0.30351412,1.2687023,2.6613812,0.6115747,0.76843554,0.0026034042,3.2838855,0.5174656,0.024947975,-0.33260566,0.41335136,-0.06958906,-0.14021939,1.1141595,1.7855688,0.7919467,-0.28970858,0.88595307,-0.15745628,2.4064617,1.5685406,1.6581397,0.42326522,0.57670194,0.37355974,0.6350994,-0.6731505,-0.008976826,0.7166767,3.7016165,0.8619121,-0.48684892,-0.2536561,-0.4906667,2.69045,0.31763837,1.170698,0.04049146,0.58863467,-0.1262488,842600,17031842600,613164979910082559,"POLYGON ((-87.64688821724553 41.83133207916435, -87.65292036477497 41.829527736274414, -87.6535658549487 41.82487908598758, -87.64818034956382 41.82203483597552, -87.64214892423547 41.823838723034015, -87.64150228212334 41.82848731588356, -87.64688821724553 41.83133207916435))"
67,2.6537302,-0.40373114,0.030385338,0.7094738,1.0479432,-0.22725493,-0.34464842,-0.38830918,0.519046,0.8171791,2.4145076,-0.54483056,-0.15827367,0.66287005,2.8085792,0.21546972,1.4258025,-0.50200915,-0.17679462,0.45007908,1.1490556,0.4589931,0.7901688,0.40919513,-0.25952053,0.19553956,0.5660772,1.1413978,-0.07380407,-0.13056314,-0.18304487,1.997741,-0.011984084,0.02011773,-0.25141245,-0.31450695,0.36634445,-0.18720818,1.5359048,-0.24023892,0.8420982,-0.46451384,1.849526,-0.41240382,-0.611979,0.03353581,-0.5296315,-0.5508145,-0.419688,1.580582,0.29547292,-0.20954174,-0.24729349,1.3552774,0.37056458,0.11364417,-0.25242388,1.8288124,0.23121521,1.9872112,-0.16172384,-0.37010276,1.6888919,0.73160374,-0.10714526,0.9769435,0.2228291,-0.3427704,1.5972404,1.5468025,-0.3446808,1.0524884,0.9191023,-0.2563145,0.5885246,2.9594722,0.022732548,1.2198445,0.023907907,1.771861,-0.3745818,0.5563883,0.32249546,0.07189268,2.8701208,-0.0041944534,3.358783,0.42986292,-0.29502577,1.3042023,2.729548,0.6416795,0.8164934,-0.061841488,3.7772045,0.43008512,0.19278961,-0.36131334,0.029170264,-0.032660805,-0.18829313,1.1729816,1.8108463,0.6875251,-0.29814577,0.9828156,0.02665814,2.3272536,1.204035,1.6040642,0.4502661,0.5689994,0.8643044,0.66323745,-0.67356145,-0.083581135,0.6026754,3.5637589,0.8077172,-0.43637228,-0.2536118,-0.5639966,2.6511743,0.3756509,1.115992,-0.13195038,0.64822423,-0.10217546,842600,17031842600,613164979964608511,"POLYGON ((-87.66691520804413 41.81197376255555, -87.6729437496753 41.81016898177796, -87.67358692482487 41.80552143319971, -87.66820270941633 41.80267872235467, -87.66217488870669 41.80448304719118, -87.66153056251629 41.809130538761366, -87.66691520804413 41.81197376255555))"
72,2.5582008,-0.34103912,-0.031632535,0.62911904,1.0755066,-0.19136578,-0.21718615,-0.44387692,0.5875799,0.8312846,2.6953678,-0.51776516,-0.16801894,0.37546858,2.7845044,0.29008242,1.478072,-0.51163405,-0.1621076,0.40266132,0.98941326,0.44486794,0.4444687,0.20618084,-0.31139666,0.11477867,0.5635319,1.0938745,-0.0014250539,-0.043312773,-0.12890477,1.7496668,-0.049424782,0.025263697,-0.18086022,-0.3243562,0.5830554,-0.11995572,1.2810295,-0.1806787,0.7744841,-0.46779156,1.9552423,-0.33679914,-0.6051976,-0.07691795,-0.52391523,-0.53148144,-0.25958776,1.5235038,0.3176169,-0.20698586,-0.29271087,1.2955215,0.4981863,0.22530428,-0.25273937,1.9478823,0.49706042,2.114224,-0.16928491,-0.35316384,1.8921901,0.764405,-0.16052702,0.7841665,0.2767804,-0.30381534,1.6759881,1.5596923,-0.367921,1.0859609,1.0449988,-0.18646714,0.5114101,3.0446322,0.21162222,1.3253402,0.29858354,1.5245291,-0.2933932,0.30042282,0.3843077,0.016144305,3.13652,0.11133754,3.2535968,0.40269458,-0.34140226,1.3362845,2.8061736,0.3787315,0.7459475,-0.07069653,3.677155,0.43688357,0.23160085,-0.40980405,0.23742396,-0.004622042,-0.13370425,1.1850088,1.7666545,0.62765807,-0.34888077,0.8793926,-0.014646642,2.1583571,1.2585526,1.4931712,0.34256712,0.48521063,0.5228438,0.69107485,-0.6751189,-0.12783335,0.6924046,3.5153918,0.76781595,-0.4022752,-0.28907362,-0.55913854,2.6676092,0.389551,1.1518066,-0.12909704,0.61680377,-0.10373545,841900,17031841900,613164976319758335,"POLYGON ((-87.6296381907379 41.87214118110682, -87.63567659814616 41.87033651425073, -87.63632442172919 41.8656855493444, -87.6309349918529 41.86283930903798, -87.6248973085048 41.864643519979374, -87.62424833100549 41.869294427089336, -87.6296381907379 41.87214118110682))"
73,2.722888,-0.47729987,0.15121154,0.79127777,0.73791194,-0.28177524,-0.36099857,-0.44533175,0.4662633,0.8137119,2.822785,-0.49039006,-0.28897163,0.70542896,2.86953,0.37121347,1.6490844,-0.4530974,-0.21908936,0.36273503,0.9657197,0.2979613,0.672505,0.4328697,-0.2664389,0.07531452,0.7087613,1.1995859,0.17713691,-0.16961056,-0.18975493,1.5689986,0.22251451,0.083886534,-0.08531914,-0.35313368,0.4329667,-0.06692347,1.2307149,-0.12957846,0.8163569,-0.34316516,1.7675573,-0.26402104,-0.5255724,0.27068147,-0.54060066,-0.522171,-0.33861995,1.4790328,0.4234962,-0.16803393,-0.24944969,1.513143,0.0334152,0.07144334,-0.27362758,1.4823623,0.30942267,2.1556396,-0.23910552,-0.3258063,1.5737189,0.7694241,-0.2554964,0.74635553,-0.024742084,-0.33377367,1.5179204,1.6041147,-0.41688836,0.96330106,0.7277657,-0.15027227,0.35500968,2.591778,-0.0066052973,1.4607643,0.081538916,1.6553286,-0.3354843,0.4652545,0.34981692,-0.029153261,2.9491258,-0.2021842,3.2924535,0.54894614,-0.06015632,1.5978167,2.6896968,0.32040733,0.87666214,0.17549652,3.5946252,0.5726745,0.33237767,-0.45437378,0.18416885,0.18135744,-0.09350811,0.801215,1.9773957,0.48698682,-0.35330686,0.8217717,0.0516311,1.6587071,1.4482716,1.8163685,0.33821654,0.6372516,0.5865389,0.53763056,-0.6797782,-0.123370916,1.2261891,3.6157274,1.1261415,-0.36520648,-0.3080365,-0.51287675,2.5715566,0.15590146,1.566507,-0.11591212,0.4615639,-0.10872839,841900,17031841900,613164976321855487,"POLYGON ((-87.64581132566005 41.88068028709327, -87.6518499763172 41.87887456055897, -87.65249626556317 41.87422311437861, -87.6471050585821 41.87137745211824, -87.64106713170638 41.8731827224702, -87.64041968806289 41.87783411121234, -87.64581132566005 41.88068028709327))"
74,2.6773605,-0.42483026,0.10955976,0.9311265,0.8435753,-0.28178594,-0.29935765,-0.42643762,0.5507885,0.8136274,2.772057,-0.5352629,-0.30290857,0.55398315,2.814697,0.32169154,1.6171724,-0.45863435,-0.15054372,0.41844591,1.0929644,0.2313753,0.517271,0.3021737,-0.28124526,0.058430374,0.6008629,1.134872,0.15486707,-0.09724969,-0.17080583,1.743837,0.089877985,0.053553715,-0.11021587,-0.35166287,0.569229,-0.08531138,1.2364192,-0.1509435,0.8675196,-0.40938884,1.8914542,-0.26484972,-0.5246967,0.202773,-0.55375,-0.4814974,-0.41898263,1.3118849,0.3916201,-0.1842308,-0.28411567,1.4765035,0.1953529,0.049768057,-0.30887443,1.6709921,0.3394661,2.118411,-0.24970016,-0.35868937,1.7333145,0.69781476,-0.2489234,0.8493134,-0.04113198,-0.32130486,1.5928022,1.5172915,-0.422063,1.0930848,0.8911216,-0.13733688,0.38814783,2.836938,-0.040472522,1.4784548,0.10429828,1.6373006,-0.2914747,0.37103906,0.43105626,-0.1010661,2.9341445,-0.16167377,3.250165,0.41191486,-0.16184476,1.6423396,2.5074875,0.3197376,0.86599827,0.11255355,3.6883376,0.50301844,0.38901538,-0.46166033,0.11180788,0.19499195,-0.10742268,0.784768,1.9476634,0.4499817,-0.3388577,0.853793,0.051819004,1.9176533,1.2230448,1.7410649,0.38148984,0.620946,0.6831707,0.61885226,-0.6789478,-0.09751652,1.1178335,3.4886913,1.0908654,-0.34905085,-0.3324679,-0.5341103,2.5921524,0.18191993,1.5187851,-0.10121019,0.47267622,-0.071682155,841900,17031841900,613164976323952639,"POLYGON ((-87.64106713170638 41.8731827224702, -87.6471050585821 41.87137745211824, -87.64775172815817 41.86672642966633, -87.64236162489804 41.86388073505941, -87.63632442172919 41.8656855493444, -87.63567659814616 41.87033651425073, -87.64106713170638 41.8731827224702))"
77,2.555391,-0.4248432,-9.934604e-05,0.72616655,0.9999316,-0.21748124,-0.3092577,-0.4343349,0.3639146,0.7778423,2.5839753,-0.40621704,-0.1904333,0.64403677,2.8442266,0.24742553,1.4993047,-0.4643381,-0.22721452,0.44396174,0.9023336,0.42504227,0.76267093,0.21885836,-0.27514255,0.2739463,0.5811732,1.1797822,-0.05629403,-0.06684546,-0.2227287,1.6851609,-0.017790336,-0.058309317,-0.009382814,-0.26923487,0.4398566,-0.12327527,1.4780359,-0.22405186,0.880659,-0.38519216,1.751984,-0.304523,-0.61189485,0.031037182,-0.5856057,-0.5393177,-0.38434923,1.6168784,0.34468913,-0.13018094,-0.29719472,1.2758853,0.2361654,0.124826625,-0.22795898,1.730683,0.17084238,1.9878477,-0.23667507,-0.33052,1.7417793,0.64495283,-0.13968788,1.0233072,0.1262466,-0.3277586,1.5381459,1.5774615,-0.34425938,1.2395633,0.5400331,-0.32679808,0.5511546,2.9378254,-0.022480182,1.2074063,0.114941776,1.7767913,-0.39500076,0.6643174,0.2895026,0.09176528,2.8673246,0.011118591,3.5420823,0.5417606,-0.2077302,1.3548847,2.4968414,0.60056263,0.88698506,-0.027519792,3.5897696,0.5268296,0.16041091,-0.37292656,0.14007886,-0.019435564,-0.12487875,1.0426505,1.8795464,0.6749686,-0.33255222,0.9085396,-0.014813691,2.2393918,1.2657905,1.721231,0.4432171,0.64065385,0.74765325,0.5956787,-0.6494972,-0.051874418,0.7606351,3.7176883,0.9565175,-0.43446195,-0.30423313,-0.5429425,2.6155472,0.30958557,1.2962053,-0.15989226,0.60555637,-0.15417878,841900,17031841900,613164979987677183,"POLYGON ((-87.64775172815817 41.86672642966633, -87.65378845065047 41.86492101212753, -87.65443434657124 41.86027035613817, -87.64904467373924 41.857425175037214, -87.64300867452583 41.85923013647218, -87.64236162489804 41.86388073505941, -87.64775172815817 41.86672642966633))"
78,2.4411097,-0.2379344,0.034601595,0.542321,1.1349739,-0.16017777,-0.3070656,-0.3917188,0.3412281,0.8223485,2.511083,-0.5132509,-0.07260753,0.59869194,2.7043936,0.26533157,1.2923249,-0.5357852,-0.1941446,0.44244367,0.97919214,0.5497383,0.58639956,0.45320788,-0.15773517,0.11738747,0.49363375,1.088404,-0.07265639,-0.030300826,-0.04241532,2.0141542,-0.11765401,-0.010097012,-0.24707374,-0.2979985,0.54277164,-0.200003,1.4396464,-0.22448206,0.7149119,-0.49851418,1.9617487,-0.35514,-0.6231048,-0.15153307,-0.51061606,-0.5832491,-0.24249238,1.5644181,0.13958868,-0.15647958,-0.29506952,1.2870308,0.6039835,0.08604357,-0.24024493,2.0639725,0.34699258,2.0270824,-0.16782409,-0.3106398,1.9131798,0.72137725,-0.06257875,0.75399476,0.3260865,-0.33720684,1.7498417,1.336512,-0.37961513,1.1122805,0.9541184,-0.29479054,0.59476906,3.1593704,0.10634787,1.1597502,0.16215992,1.7257481,-0.37608013,0.5619852,0.34415406,0.12156503,2.9707823,0.19725372,3.280903,0.50080985,-0.411985,1.1479383,2.9692836,0.376314,0.8193005,-0.16326867,3.8424451,0.3728117,0.16901746,-0.3556584,0.17933834,-0.04972285,-0.18883045,1.284737,1.6040357,0.7232335,-0.3319103,0.8184817,-0.03347829,2.3814073,1.2741824,1.3893857,0.29212028,0.60213816,0.76810074,0.70420563,-0.65894514,-0.033663284,0.42538932,3.5984302,0.6857492,-0.44114697,-0.23030028,-0.5763415,2.7058222,0.548996,0.93188715,-0.29238817,0.8282132,-0.064614326,843200,17031843200,613164979912179711,"POLYGON ((-87.66304957070611 41.839865215707505, -87.6690819597568 41.838059814494876, -87.66972591768136 41.833410682905516, -87.66433863900536 41.830567009555914, -87.65830697187712 41.83237195466994, -87.65766186153476 41.83702102917968, -87.66304957070611 41.839865215707505))"
