BoroCT2020,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1006000,1.0493491,0.4125291,-0.14263931,3.1968837,-0.41985244,-0.40978926,-0.3356931,0.23464033,-0.04854265,-0.20991802,-0.23772156,1.5895091,-0.11506324,0.30842197,1.057004,-0.42025608,-0.0391531,-0.25283438,1.7768487,-0.22919345,-0.23551556,1.1628605,1.7097203,-0.36681724,2.0164418,-0.4581893,0.009124033,1.2410147,-0.12948734,0.10257283,-0.44361728,2.0959156,3.2666254,2.4108787,-0.6607525,-0.11627409,0.42333078,0.23651434,0.09143397,-0.22881481,-0.323144,0.002394557,-0.28590092,0.41155496,2.379387,0.3525121,2.2318723,1.2824687,-0.12615454,-0.17184107,-0.28326485,0.21824302,-0.20713668,2.1973438,0.8211539,1.6867021,-0.2885625,0.045689255,-0.16725048,-0.10090105,3.51001,-0.35993916,0.6346448,2.8211823,-0.092743784,1.5730236,-0.4457914,-0.3041536,0.71378964,2.0288684,1.6826683,-0.54570115,-0.25079125,-0.5119514,0.032477856,-0.09911367,-0.18773651,-0.2068505,1.0625138,-0.4997095,0.2806986,1.7483757,-0.26351565,-0.2739215,0.6950247,0.6621792,1.0694845,2.6915069,-0.27345517,-0.35094237,-0.23228171,3.1387806,1.2857355,0.30819634,0.48613352,0.36384958,-0.5907769,-0.3101718,-0.239778,-0.0795217,-0.38485074,0.60960287,4.641707,2.6264722,0.036615074,0.97834694,1.4671519,-0.33300698,1.8997349,-0.03665205,-0.21872821,3.1861446,0.4622479,-0.20300081,1.0496893,-0.29268205,1.0609168,-0.61719143,2.2569828,-0.19136637,0.9998695,0.20467505,2.7308023,3.0115223,1.8434589,-0.62657,0.08821514,-0.032400645
1006100,0.9918913,0.6797289,-0.114427514,3.138946,-0.39489943,-0.45236254,-0.37201262,0.10807592,-0.10907426,-0.17223781,-0.36236104,1.9022837,0.03821578,0.3301154,0.91714436,-0.38595307,-0.16904138,-0.26141852,1.5746846,-0.29641202,-0.25555682,1.2421262,1.7122512,-0.40056273,2.089249,-0.32316053,0.018084582,1.0710782,-0.24757183,0.038926996,-0.4179994,2.2122662,3.190705,2.8379664,-0.61239225,-0.16772035,0.67678845,0.3161247,0.45588425,-0.28466287,-0.29752406,0.10268475,-0.3524698,0.5660347,2.2139137,0.39194945,2.3668575,1.2076406,-0.06657696,-0.31639722,-0.31957516,0.26995456,-0.29246482,2.0239906,0.7273433,1.7564874,-0.16574126,-0.04537177,-0.2485725,-0.115842655,3.6931596,-0.32565618,0.42935857,2.890496,-0.058207065,1.481364,-0.38747936,-0.23440713,0.7667658,2.165959,1.7465451,-0.5649224,-0.2041596,-0.39639953,0.116241455,-0.14264092,-0.12717335,-0.16695601,0.9151077,-0.4211163,0.43909228,1.5811868,-0.31947976,-0.274594,0.70579123,0.6360019,0.98069024,2.6525495,-0.27746832,-0.30765605,-0.21315119,2.8200889,1.1644318,0.20376278,0.6114631,0.25936675,-0.6414191,-0.34001166,-0.26174903,-0.22042385,-0.3662305,0.55613756,4.2570605,2.7913704,0.13538556,1.0912384,1.2564552,-0.3799462,1.8651935,0.37245172,-0.09850355,3.2563982,0.37976736,-0.17482813,1.1270684,-0.33460724,1.0929064,-0.57278895,2.4903872,-0.11334724,0.70785743,0.19845685,2.5604527,2.993476,1.8391016,-0.55228215,0.01047419,-0.1720385
1006200,1.1566732,0.391634,-0.17420779,2.756024,-0.33857167,-0.5485582,-0.40625927,0.32766512,0.28304273,-0.1456877,-0.31729987,1.7015111,-0.17478229,0.43539235,0.88566256,-0.35111487,-0.30018377,-0.44573438,1.7399997,-0.060290657,-0.01318118,1.3007175,1.5353954,-0.45000884,2.8068123,-0.10888201,0.04150459,1.1634945,-0.036405057,-0.062333122,-0.49237275,2.1476247,2.6136413,2.3690007,-0.57833236,0.021952868,0.463249,0.26548535,0.099041104,-0.24011713,-0.29545468,-0.0031777844,-0.116926715,0.56679595,2.9203858,0.50166774,2.5375762,1.3969804,0.086985976,-0.28078392,-0.4918475,0.50582445,-0.2272446,1.3252105,0.6150296,1.5112827,-0.19670857,0.3040369,-0.20710386,-0.07460164,3.0912118,-0.26607573,0.60933685,3.0602267,-0.35780188,1.6374215,-0.38649234,-0.32018906,0.49122414,2.1294858,1.4051472,-0.5076639,-0.19413278,-0.41039956,-0.1569271,0.34521937,-0.27348316,-0.17872727,0.70628434,-0.40931845,0.58128464,1.7027855,-0.046764426,-0.18458246,0.65043783,0.7405293,0.6037119,2.7734463,-0.016390055,-0.32959872,-0.31678486,2.6001844,1.5090876,0.18319358,0.066957146,-0.009636432,-0.55982095,-0.2420632,-0.28317177,-0.23240477,-0.46414912,0.63398015,4.3299737,2.3183901,-0.04848463,1.0337708,1.2865276,-0.25954786,1.7033116,0.24617657,-0.18238375,3.2259421,1.1066201,-0.20488244,1.6253996,-0.06765963,1.1348372,-0.5430778,2.1588793,-0.25951934,0.874204,-0.26825276,2.4910452,3.505865,2.1051183,-0.6601919,0.072690785,-0.037516303
1006300,1.1381371,0.65773624,-0.11012728,2.9693618,-0.37560412,-0.50449026,-0.34345752,0.124639705,-0.16791072,-0.2269979,-0.3633203,1.8553398,0.13054758,0.3520776,0.937846,-0.35411662,-0.25210798,-0.3099403,1.4286785,-0.32175642,0.095300436,1.3248425,1.7103649,-0.4507367,2.2239451,-0.34300363,0.09824918,1.004399,-0.22022924,0.11606092,-0.42409584,2.2425544,2.925606,2.742052,-0.60759306,-0.23057404,0.8687999,0.33712226,0.252869,-0.33928692,-0.25549325,-0.0069999844,-0.3518771,0.7673632,2.006303,0.4047364,2.3765283,1.5493288,-0.10576165,-0.31567296,-0.34925848,0.240081,-0.3462881,1.9979802,0.5933748,1.8843379,-0.16408354,-0.107508734,-0.23156705,-0.12782234,3.7662983,-0.2877514,0.29288414,2.5929995,0.04472834,1.5249227,-0.36884314,-0.23901407,0.83146894,2.3287013,1.794018,-0.58438814,-0.2032638,-0.14703676,-0.0034943074,-0.11299033,-0.0996155,-0.117127664,0.98299897,-0.41760188,0.65643686,1.6061841,-0.3221631,-0.21585682,0.7213787,0.5055249,0.58407515,2.6502056,-0.21991386,-0.33134186,-0.29457834,2.5341306,1.3575428,0.3230784,0.6932619,0.34487423,-0.6640711,-0.31324458,-0.26404,-0.1322655,-0.40075082,0.55052996,4.3466325,2.8298278,0.20375672,1.0856299,1.2263819,-0.38952714,1.8113241,0.38408855,-0.060750097,3.2756886,0.4402541,-0.19084871,1.0258211,-0.2989829,1.0467427,-0.5546646,2.355154,-0.17820528,0.6941099,0.2440472,2.4031188,3.0095258,1.8824134,-0.5413915,0.028974429,-0.19010717
1006400,1.0432385,0.74851817,-0.10182415,3.21071,-0.33710977,-0.46988842,-0.33213103,0.24741638,-0.15018593,-0.2070999,-0.36618507,1.8435102,0.07231012,0.2063225,0.95501745,-0.39031887,-0.18418266,-0.26210973,1.422715,-0.3339995,-0.10679212,1.195088,1.6951243,-0.47225603,2.157825,-0.3653928,0.023076773,1.0918623,-0.26666558,0.1325705,-0.44133922,2.197164,3.1072264,2.7781796,-0.60026103,-0.18160972,0.55378765,0.30657828,0.34805626,-0.2915375,-0.29723552,0.081375,-0.3539769,0.59916556,2.1007416,0.3901896,2.288886,1.443844,-0.07710545,-0.28230637,-0.30424374,0.19831279,-0.28507626,1.9791404,0.7161853,1.816267,-0.17389232,-0.04968632,-0.22963235,-0.10129824,3.832244,-0.312901,0.33494073,2.6376958,0.011397183,1.3661302,-0.39304304,-0.22256987,0.7512535,2.454193,1.7199011,-0.56178427,-0.22838822,-0.2779671,-0.017449588,-0.13856104,-0.1359309,-0.16088381,0.96051884,-0.43550998,0.44956428,1.6343253,-0.29024118,-0.26387936,0.6839629,0.63335556,0.60633826,2.7357392,-0.22804517,-0.27683812,-0.23461413,2.6614118,1.325108,0.28132454,0.6677155,0.3030248,-0.6152954,-0.3338355,-0.24522719,-0.16003945,-0.38633972,0.53380334,4.200988,2.7513518,0.2728683,0.99253035,1.4091163,-0.3992942,1.8699346,0.2967167,-0.10624089,3.4034657,0.38611698,-0.24506277,1.1037412,-0.25499564,1.0534102,-0.5910057,2.4971054,-0.12923604,0.83378214,0.20885259,2.4818554,2.8701591,1.8496262,-0.5221345,-0.0058137923,-0.1761966
1006500,0.8206234,0.5531151,-0.1579161,3.4122105,-0.25772738,-0.53006405,-0.4885428,0.35837945,-0.10748088,-0.22565377,-0.1320595,1.587058,-0.003220871,0.26566938,1.0034201,-0.4366123,-0.22010382,-0.31490278,1.317543,-0.26163518,0.14266458,1.1154096,1.6963422,-0.43812853,2.2058084,-0.43654227,0.015141841,1.1469703,0.17432122,0.11694516,-0.45089942,2.2765725,3.1568956,2.5185509,-0.52310795,-0.17699169,0.76106477,0.35198456,-0.01669246,-0.40247923,-0.13452074,-0.13875255,-0.35047394,0.763391,2.043314,0.3806446,2.3470008,1.4550503,-0.102335915,-0.095223635,-0.27962813,0.26664084,-0.31395778,1.9163862,0.45999262,1.9055922,-0.27570778,-0.1869947,-0.2624206,-0.026013527,3.722566,-0.30867776,0.34002292,2.580103,0.048848987,1.5885134,-0.43282717,-0.29283607,1.1071259,2.0792704,1.6856139,-0.49397698,-0.2225332,-0.31971094,-0.15093213,0.0037178919,-0.1461338,-0.07351169,0.91989285,-0.45616832,0.45176056,1.6203485,-0.31769198,-0.19550191,0.65925455,0.56659555,0.9049053,2.898316,-0.099475026,-0.3549828,-0.27132747,2.6054912,1.3871311,0.15013833,0.62381536,0.34052902,-0.58780146,-0.26023012,-0.1810544,-0.16028322,-0.45878416,0.4724776,4.8165836,2.8079634,0.28019696,0.8652203,1.3533387,-0.34529397,1.8735044,-0.02995862,-0.1437789,2.9847465,0.29295093,-0.25217107,1.0876291,-0.26797864,1.0109185,-0.50962496,2.6311052,-0.08653658,0.92598516,0.21444598,2.1577692,2.950922,1.8868527,-0.59222406,-0.047564432,-0.15519309
1006600,1.0083073,0.7476977,-0.101187095,3.1019783,-0.40697166,-0.49097955,-0.32192823,0.23515493,-0.14321676,-0.22905284,-0.39398563,1.8428398,0.04532806,0.24504232,0.9871017,-0.38793075,-0.22193001,-0.28976142,1.4578524,-0.33216405,-0.11449818,1.2040212,1.655672,-0.46611866,2.1743665,-0.35867727,0.07622878,1.1401105,-0.252362,0.11886236,-0.42100188,2.0613973,3.111559,2.7898822,-0.5567603,-0.19480854,0.69151807,0.3240499,0.38358238,-0.27773023,-0.29320073,-0.048789874,-0.36671776,0.6585876,2.2116623,0.3780501,2.3709178,1.3957167,-0.058163937,-0.31459838,-0.3472916,0.27241936,-0.28460553,2.036135,0.6412283,1.8308152,-0.20577967,-0.0978297,-0.21961048,-0.11571224,3.9363375,-0.2527208,0.3332384,2.4875798,0.040564865,1.3836905,-0.38154152,-0.199204,0.796521,2.4643173,1.7101347,-0.57694554,-0.22429596,-0.30618876,-0.068994686,-0.110039204,-0.09845498,-0.18829833,0.98450625,-0.4287009,0.5253177,1.6072737,-0.28612134,-0.2717757,0.7185213,0.5045117,0.5450163,2.6611085,-0.21998394,-0.28028682,-0.23760942,2.595779,1.4329925,0.3404063,0.7302054,0.30666992,-0.6301417,-0.33808178,-0.2593444,-0.17077738,-0.36836296,0.56818545,4.2862463,2.8076646,0.21329215,1.096119,1.2880324,-0.40801758,1.8515863,0.3215283,-0.030602016,3.2862308,0.42842445,-0.20493239,1.0505068,-0.31410694,1.0937331,-0.5919862,2.2822704,-0.15990163,0.7643505,0.2472297,2.4962873,2.9869986,1.8894848,-0.5247595,-0.01392214,-0.1894131
1006700,0.9246823,0.5985532,-0.12833,3.049898,-0.36035424,-0.46792883,-0.39322865,0.049964085,-0.16123255,-0.19344528,-0.31659597,1.814834,0.032022923,0.3322985,0.92778456,-0.40346768,-0.21592085,-0.25940508,1.5388267,-0.29580522,-0.10695234,1.3170028,1.6619875,-0.3934406,2.1498566,-0.3567422,0.017158076,1.0127182,-0.1709661,0.081005126,-0.3913107,2.2275577,3.1435761,2.8037333,-0.6205311,-0.19599736,0.9608501,0.33014557,0.25460026,-0.3312233,-0.21943906,-0.032806754,-0.34453696,0.73800755,2.0923302,0.41188952,2.4080582,1.3446294,-0.10422029,-0.293348,-0.33179718,0.32784504,-0.3199101,2.0154016,0.51569676,1.8617578,-0.17119849,-0.13456516,-0.2773667,-0.1294455,3.8069835,-0.30447823,0.29395667,2.828183,0.017631888,1.5554218,-0.39779726,-0.24001521,0.9290472,2.0840771,1.7509339,-0.567245,-0.20869853,-0.21400578,0.059525356,-0.10368393,-0.087475225,-0.06906487,0.94010395,-0.4142385,0.5606644,1.5239985,-0.33745953,-0.27022296,0.7119197,0.7598752,0.88133407,2.614262,-0.18272212,-0.34161705,-0.23550902,2.6982841,1.2832695,0.19614469,0.5900005,0.32078975,-0.6637274,-0.29479653,-0.25226092,-0.19313253,-0.4001035,0.46763995,4.3661995,2.8473568,0.1832132,1.0620729,1.1893628,-0.37588534,1.8622578,0.3602602,-0.095242426,3.1482017,0.38770816,-0.1662189,1.0685622,-0.3367237,1.0635921,-0.5568129,2.5739307,-0.1436032,0.6775827,0.21485633,2.3707402,3.057919,1.8563383,-0.55455655,-0.08054091,-0.19955806
1006800,1.0310938,0.7219191,-0.08782585,2.9256172,-0.35312778,-0.44867694,-0.36985832,0.12927157,-0.121940106,-0.1568366,-0.36149848,1.896713,0.0029826015,0.33102912,0.9197289,-0.38681874,-0.18410063,-0.27962866,1.5915833,-0.28572637,-0.2579757,1.2591283,1.6521841,-0.3928748,2.148305,-0.30039713,0.047064986,1.0425733,-0.23047422,0.056787223,-0.4161303,2.2214487,3.168765,2.846507,-0.62341434,-0.14057195,0.7100045,0.33866507,0.28996488,-0.29155663,-0.27303624,0.15126249,-0.33377558,0.6690347,2.2716792,0.41330162,2.3602827,1.3216985,-0.06587462,-0.35995924,-0.3487288,0.25702727,-0.3060773,1.999998,0.7140806,1.8083276,-0.12477742,-0.047864847,-0.28250232,-0.12963164,3.789264,-0.29485762,0.28730077,2.8674746,-0.03158155,1.4425604,-0.39549932,-0.224396,0.7726963,2.1870286,1.7227105,-0.5908434,-0.19273889,-0.27819723,0.110666946,-0.0921994,-0.13643284,-0.13101721,0.90077114,-0.41899136,0.5595754,1.6274543,-0.3301347,-0.2620585,0.7265805,0.82120025,0.8297124,2.6543257,-0.24251616,-0.29103893,-0.2548809,2.7098932,1.1851106,0.2792329,0.56807536,0.22655028,-0.6545973,-0.34170818,-0.27771452,-0.23421772,-0.35416508,0.42133296,4.125957,2.6995726,0.1816194,1.0861745,1.2302884,-0.39706147,1.8879361,0.47561234,-0.091526926,3.3142028,0.4055356,-0.15084818,1.1285914,-0.3039223,1.1067926,-0.578552,2.494506,-0.114920735,0.663749,0.18565536,2.408251,2.9860275,1.8548056,-0.55134726,-0.0420655,-0.19002987
1006900,1.1000583,0.65231395,-0.13622789,2.8971353,-0.38263088,-0.5153569,-0.31300804,0.029452726,-0.037360415,-0.21637997,-0.36044526,1.879454,0.0044057383,0.23958375,0.9308519,-0.35510257,-0.25367245,-0.33542195,1.7253017,-0.26126468,0.008590311,1.2659914,1.6219444,-0.48598364,2.4708726,-0.32651722,-0.072921336,0.80879915,-0.18710065,0.027313247,-0.4218362,2.2048867,2.888812,2.4925601,-0.6545508,-0.1313841,0.7764418,0.33487636,0.38285628,-0.33890963,-0.28297877,-0.11070788,-0.3441808,0.6743338,2.3758721,0.38501146,2.6628654,1.4665573,-0.06763858,-0.18929276,-0.384218,0.35908437,-0.2854583,1.8598644,0.51193213,1.7575415,-0.24184683,0.010565415,-0.19925374,-0.10963109,3.546547,-0.29826975,0.38018098,2.7773747,-0.13824841,1.5474699,-0.34188497,-0.29178092,0.6445757,2.2525573,1.6843395,-0.5232265,-0.21462777,-0.12561977,-0.13724302,0.11717721,-0.15479162,-0.10168466,0.9318974,-0.3984756,0.6138638,1.5416609,-0.19843397,-0.24647647,0.70684326,0.61756647,0.6903671,2.678304,-0.103571415,-0.29513574,-0.24460185,2.5883532,1.6158211,0.26837552,0.36946785,0.23671535,-0.6665204,-0.27025157,-0.21332419,-0.18741596,-0.4444009,0.5780419,4.474777,2.7066858,0.11742909,0.97026706,1.1850541,-0.3219186,1.7637638,0.3104452,-0.14669439,3.1164,0.7501635,-0.21142372,1.1808164,-0.24834108,1.0997734,-0.62406117,2.5730727,-0.18568034,0.7132018,0.101527154,2.2615554,3.2221746,1.8890344,-0.5604569,0.05391726,-0.1581707
1007001,1.0604653,0.6790868,-0.13993539,3.0310817,-0.33934987,-0.52886033,-0.32824475,0.12767135,-0.11140604,-0.23240396,-0.36795276,1.9483017,0.06570533,0.33689833,0.9147584,-0.38627228,-0.2315022,-0.34281743,1.4602029,-0.30759424,-0.04019031,1.3805478,1.7068222,-0.49489117,2.4496691,-0.34603775,0.039099567,0.9762078,-0.2396844,0.1377505,-0.4323109,2.191893,2.8009446,2.7112975,-0.6382073,-0.11628989,0.5562089,0.31568122,0.28574643,-0.28812802,-0.28341392,0.043796614,-0.33117697,0.62720156,2.1666782,0.40500322,2.4621968,1.4829173,-0.07814157,-0.24037258,-0.37043265,0.38195276,-0.3071438,1.8711004,0.66242105,1.7644578,-0.17680758,0.023442402,-0.20471513,-0.15715295,3.7228417,-0.27376908,0.31862852,2.728967,-0.050192267,1.360636,-0.3825433,-0.26351485,0.7176739,2.4995794,1.7248504,-0.557271,-0.21591382,-0.25814047,-0.022980288,-0.073325634,-0.14637855,-0.13293481,1.02513,-0.4179307,0.69591594,1.7775103,-0.24029341,-0.265516,0.7205306,0.55603254,0.36043873,2.6714191,-0.16220112,-0.2986573,-0.2840299,2.5351746,1.3733325,0.20046858,0.53394675,0.21563444,-0.6619948,-0.33582613,-0.25287202,-0.21189943,-0.4438777,0.5668968,4.2287126,2.7407966,0.15136498,1.0723944,1.1854484,-0.3462212,1.8065066,0.1919413,-0.043467898,3.360873,0.583253,-0.24621332,1.2302433,-0.14616555,1.0624739,-0.5494959,2.508505,-0.1782563,0.82865614,0.068740666,2.462175,3.030244,1.9290566,-0.57437944,0.02113159,-0.12460648
1007002,0.793247,0.832811,-0.10404494,3.1641307,-0.3950165,-0.4324111,-0.32365334,0.18805978,-0.1372413,-0.18543312,-0.3739798,1.8023672,0.08252376,0.21708983,0.99227,-0.39987874,-0.21649972,-0.23257743,1.5186565,-0.30588335,-0.28602207,1.1951417,1.6450497,-0.36853787,2.0115423,-0.34935206,0.105124265,1.1887124,-0.34099233,0.10466665,-0.43618178,2.0831835,3.237678,2.8609438,-0.61241347,-0.17629078,0.6592283,0.3030027,0.29564378,-0.28693935,-0.21616659,0.098401666,-0.37869665,0.6573714,2.2245247,0.4420633,2.2863014,1.186948,-0.055115275,-0.280074,-0.31633335,0.2482372,-0.25594074,2.0514824,0.7675864,1.8446125,-0.13452661,-0.094353646,-0.22492442,-0.06604761,4.030678,-0.32986528,0.30004808,2.6327214,0.08021411,1.3091773,-0.42603248,-0.2014446,0.77843505,2.3082488,1.7189786,-0.5839164,-0.25519055,-0.4058176,0.06659539,-0.14477625,-0.07824473,-0.2427023,0.9868978,-0.4064677,0.450638,1.7169641,-0.33019772,-0.27570224,0.68735516,0.6785178,0.67882556,2.6058528,-0.20883529,-0.26684904,-0.24423653,2.713414,1.2738357,0.3797792,0.6628113,0.23780142,-0.6214056,-0.36848676,-0.25239792,-0.09962298,-0.37836224,0.5638616,3.9350834,2.6228442,0.3168007,1.1117697,1.205094,-0.38717416,1.9087402,0.3539045,-0.032299526,3.3853316,0.28390944,-0.17507513,1.1171366,-0.28327003,1.0774852,-0.55119836,2.61847,-0.13237847,0.87317663,0.18972382,2.4632883,2.8207984,1.8567874,-0.52405405,-0.078808844,-0.20390175
1007100,0.9355298,0.5877604,-0.11632165,3.1394682,-0.3594926,-0.4892016,-0.3822295,0.087693654,-0.118589975,-0.17151882,-0.30217168,1.7283274,0.036124844,0.30287334,0.9241946,-0.38162768,-0.2461401,-0.2724499,1.5058477,-0.24943346,-0.086781085,1.209679,1.6427145,-0.3824524,2.1402617,-0.33678508,-0.0032287724,1.0909176,-0.14687702,0.06460264,-0.4299791,2.202503,3.1750755,2.6617131,-0.61775094,-0.19912586,0.91238797,0.33176565,0.24625024,-0.33372873,-0.24099845,-0.017323792,-0.3278202,0.68511426,2.1576226,0.3994964,2.4321089,1.3801391,-0.11776215,-0.30238375,-0.3237654,0.38749415,-0.29203683,1.9409499,0.5397475,1.8156724,-0.1925526,-0.106302425,-0.26108104,-0.13101578,3.8019066,-0.28284663,0.39247724,2.8055437,-0.023092508,1.5620446,-0.40125567,-0.25229284,0.84096503,2.0751483,1.7444917,-0.56298953,-0.2154937,-0.28905135,0.04808794,-0.04333336,-0.07982069,-0.12464476,0.87950957,-0.42309797,0.5630208,1.5312097,-0.31010842,-0.28193218,0.7307249,0.71357155,0.86349624,2.6939826,-0.19135423,-0.34938657,-0.25735027,2.7357163,1.3053991,0.2278681,0.5838678,0.32753193,-0.64389634,-0.31930566,-0.2628548,-0.17481625,-0.39412796,0.5414405,4.3726826,2.752631,0.16526291,1.0030323,1.3318913,-0.3745359,1.8699317,0.2593947,-0.07348704,3.1997952,0.43508792,-0.17723875,1.1070399,-0.33609092,1.0689523,-0.5353707,2.360691,-0.17050421,0.7566642,0.14120677,2.4472542,3.0741,1.8918034,-0.57362366,-0.008168548,-0.1757322
1007200,0.9304074,0.82247734,-0.08835769,3.1091504,-0.36578763,-0.49246567,-0.31773967,0.11447187,-0.16300434,-0.19738944,-0.3984202,1.9704278,0.08465238,0.32327697,0.9370035,-0.38782793,-0.22127336,-0.28267598,1.4922727,-0.34413984,-0.15531325,1.2734102,1.6584588,-0.4661043,2.1290822,-0.32796645,0.0063701235,1.0038729,-0.2674718,0.09179553,-0.4207439,2.187481,3.1011426,2.8549006,-0.6174892,-0.18038635,0.7260636,0.33529165,0.4531787,-0.3070925,-0.2587731,0.09194076,-0.37756637,0.6113793,2.1868963,0.41234314,2.404159,1.392135,-0.0363629,-0.31579867,-0.33641732,0.23618643,-0.3019308,2.0014827,0.6339941,1.8089542,-0.16284509,-0.09454186,-0.23691046,-0.14785726,3.916656,-0.3017226,0.27144468,2.653432,0.0042391717,1.3733429,-0.38040453,-0.23080783,0.80326366,2.3743136,1.7160754,-0.5715517,-0.21542066,-0.25407016,-0.0018691123,-0.105442226,-0.08315181,-0.16146517,0.95616287,-0.3964385,0.6671554,1.6711638,-0.28304487,-0.25150716,0.7098197,0.60029995,0.7097435,2.7200124,-0.18681423,-0.2848653,-0.23364115,2.6136746,1.3116593,0.31724826,0.6244398,0.2253811,-0.6637919,-0.32966834,-0.24736995,-0.20542642,-0.3775036,0.48391557,4.181315,2.7897787,0.22266068,1.1211171,1.1494608,-0.3816161,1.8245742,0.35749054,-0.006234139,3.2639246,0.37711862,-0.21057492,1.1076202,-0.29083413,1.0713744,-0.57300025,2.4807367,-0.1498644,0.7066201,0.1799891,2.4313948,3.0021513,1.8911932,-0.53049403,-0.047392316,-0.21265866
1007300,0.8510791,0.6567746,-0.126635,3.157144,-0.35836685,-0.48481327,-0.38961503,0.10852665,-0.1606206,-0.15239364,-0.35525453,1.8917711,0.0040055662,0.2802184,0.9211688,-0.38963944,-0.2489055,-0.27557218,1.3914468,-0.28401768,-0.2531607,1.1960021,1.6297668,-0.38757354,2.1754134,-0.28813893,0.06080968,1.0924904,-0.22630034,0.094802484,-0.4197693,2.2865639,3.2160878,2.7943277,-0.55592304,-0.17642362,0.7652289,0.35269785,0.31083786,-0.3137476,-0.22170646,0.17093888,-0.38658953,0.57457644,2.1299727,0.41122144,2.3478622,1.3179977,0.028635386,-0.34813058,-0.31958717,0.2952511,-0.269801,2.0109737,0.70152324,1.8201852,-0.15924555,-0.13391893,-0.28966144,-0.13119537,3.9211173,-0.25386578,0.3229903,2.734914,0.025901258,1.5003257,-0.41633096,-0.21820106,0.77797455,2.1810064,1.7633058,-0.5881555,-0.20958143,-0.30564728,0.07171914,-0.13517185,-0.04312133,-0.14939024,0.93328965,-0.3781153,0.57468694,1.6354709,-0.33820823,-0.3222419,0.7412394,0.60572064,0.8321657,2.6257274,-0.22185634,-0.32452464,-0.22829342,2.7209015,1.2173679,0.3112525,0.6780491,0.19048059,-0.65940183,-0.35310036,-0.29162925,-0.18253897,-0.33820078,0.5130135,4.2586074,2.7312458,0.18309402,0.9734305,1.2724357,-0.39104378,1.8410039,0.31491292,0.051927045,3.3098056,0.27767843,-0.1806495,1.1078631,-0.33120006,1.0797659,-0.53673303,2.4029813,-0.17206389,0.7725227,0.16380009,2.528033,2.8613973,1.8402777,-0.5637766,-0.050496265,-0.17878057
1007400,0.9663339,0.6253079,-0.09548913,3.0023704,-0.4002082,-0.4355442,-0.38050866,0.12559876,-0.1209589,-0.1720932,-0.3474205,1.8023937,0.033945836,0.35118127,0.9295177,-0.37063876,-0.17367205,-0.25421894,1.5278251,-0.29400545,-0.15810116,1.237431,1.6860833,-0.37810183,2.239102,-0.34205744,0.043965116,1.2190387,-0.24266124,0.09302589,-0.41357222,2.2275338,3.138159,2.87258,-0.6330423,-0.16554719,0.7366977,0.335926,0.28433535,-0.2858756,-0.2983374,0.091191694,-0.34177616,0.64688206,2.2070265,0.41577736,2.2849078,1.2743291,-0.04236297,-0.3400515,-0.3393629,0.2303191,-0.3016622,2.0173464,0.55623454,1.8154634,-0.1536952,-0.0655752,-0.26281852,-0.1026098,3.720296,-0.24943553,0.35159856,2.6947503,-0.021953523,1.4069012,-0.37856084,-0.23119992,0.81555665,2.1649072,1.7459904,-0.61180425,-0.18806419,-0.25380844,0.086219475,-0.12272284,-0.13158366,-0.14647704,0.92866844,-0.4309755,0.5320155,1.6161855,-0.3309405,-0.24406421,0.67828506,0.70376027,0.70965767,2.688544,-0.27385446,-0.3048095,-0.24358848,2.7348666,1.2721062,0.3340952,0.61270154,0.29037678,-0.6450313,-0.35372105,-0.285304,-0.2165072,-0.34925026,0.4240913,4.3527536,2.6570654,0.17939731,1.0711966,1.3382964,-0.4090269,1.8737575,0.38995296,-0.06352791,3.3543499,0.39769644,-0.18323788,1.0748128,-0.3246284,1.098496,-0.59342635,2.371109,-0.15225944,0.78354734,0.24282354,2.51738,2.9647052,1.8425823,-0.55130696,-0.03145343,-0.19412257
