eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,BoroCT2020,GEOID,cell,geometry
602,-0.10876697,-0.15083586,0.13633576,-0.02717108,-0.0822672,-0.081597954,0.1991791,-0.04689134,0.04560751,-0.014227366,-0.12974884,-0.13362864,0.034277204,-0.054052167,0.03455806,-0.14090832,-0.037492033,0.15543899,0.062218927,-0.13775621,0.11391366,0.015051555,0.15733296,0.11102029,-0.17563862,0.10668627,0.1099869,0.021961521,0.16491625,0.19197068,-0.0045340904,-0.0036406787,-0.037578564,-0.13540456,-0.18084891,0.06129926,-0.106025904,0.05281009,-0.070082754,0.038583163,0.13201037,0.16849858,-0.006600356,-0.033959407,-0.06815686,0.038513236,0.18253374,0.026439695,-0.02191622,0.21420689,5.7514626e-06,-0.014855809,0.07664947,0.13849033,0.0431685,0.06776479,0.10457451,-0.063019894,0.0022732667,0.04641383,-0.015439378,-0.042557575,0.052336134,0.04719666,4005400,36081005400,613229524093501439,"POLYGON ((-73.84405020383596 40.678799957026115, -73.8504222517855 40.677754668222704, -73.8523971134467 40.67330176286884, -73.84800083104479 40.669894479612275, -73.84162980767661 40.67093955145261, -73.8396540422412 40.67539212348299, -73.84405020383596 40.678799957026115))"
603,0.097968936,-0.34817082,0.3189899,-0.025696754,0.012484241,-0.24151857,-0.17314152,0.40252173,0.22439437,-0.19258851,-0.1450524,-0.65856296,0.064288855,0.63890934,0.42431134,0.017667348,0.2387829,0.494972,-0.37563387,0.121816404,0.19832556,-0.08448533,0.52943766,-0.026786571,-0.20774992,0.19516715,0.40651757,0.17818512,-0.020812562,0.28357205,0.146084,-0.5847842,-0.2437195,-0.46891674,-0.18860927,0.49415782,0.106101714,-0.030157821,0.23584598,0.48469546,0.3018816,0.43496335,-0.38297075,0.16832885,-0.31701797,-0.3334938,0.30049992,-0.22708488,-0.36337182,0.15142053,-0.45521963,-0.4936996,0.33329716,-0.12405883,-0.2628536,0.6148365,-0.24537617,0.20933667,0.010942393,0.19248566,0.024428029,-0.5134825,0.43054426,-0.08679224,4066401,36081066401,613229536252788735,"POLYGON ((-73.74237500198542 40.64177954464533, -73.74874375148823 40.640740275184655, -73.75072651849761 40.636291334528416, -73.7463414360287 40.63288199818581, -73.73997371102702 40.633921052824796, -73.73799004410549 40.638369658598755, -73.74237500198542 40.64177954464533))"
604,-0.0789518,-0.5683286,0.5383487,-0.17824422,-0.21864629,-0.24936451,0.21505867,0.13581675,0.33242515,-0.14345816,-0.40678948,-0.56311345,0.057642844,0.25101963,0.34539238,-0.26319206,0.15213525,0.6366616,-0.17980531,-0.16891034,0.36016488,0.0012956485,0.58355564,0.31723607,-0.56189835,0.29967308,0.3171674,0.3133751,0.24197602,0.6350659,0.005148589,-0.30379236,-0.23835292,-0.5565429,-0.5692268,0.4775026,-0.025512422,0.079596035,0.01616435,0.34008333,0.5406239,0.50566536,-0.21196745,0.021057706,-0.28240436,-0.12718552,0.6194034,-0.13298434,-0.23605484,0.48989335,-0.2949046,-0.28683758,0.37829402,0.11933606,-0.101501495,0.4027086,0.037128318,0.0043201144,0.20149262,0.23270538,-0.13995227,-0.43451476,0.39755726,0.04926272,4066401,36081066401,613229536573652991,"POLYGON ((-73.75553379092653 40.652009160940246, -73.76190370584966 40.65096905614806, -73.76388568028595 40.64651930147122, -73.75949864053206 40.643109986267284, -73.75312975035855 40.644149875945494, -73.7511468753017 40.64859929591227, -73.75553379092653 40.652009160940246))"
605,-0.24932672,-0.68506914,0.684355,-0.3333713,-0.5651608,-0.37765586,0.51153195,-0.07005831,0.4427101,-0.21792099,-0.60928416,-0.55351716,0.03981712,0.036827356,0.39969635,-0.49882126,-0.029040927,0.7025376,-0.15207754,-0.2535984,0.50707245,0.12190173,0.7425048,0.5651729,-0.85726476,0.37460232,0.31924033,0.32805002,0.29401007,0.8740011,0.0440409,-0.25320908,-0.25728342,-0.6651128,-0.8322482,0.54907393,-0.315874,0.20462565,-0.03381721,0.21026109,0.7143503,0.6550708,-0.15260711,-0.098346196,-0.28089818,-0.016183,0.884494,-0.09142701,-0.30251458,0.7568786,-0.3226631,-0.19266428,0.540857,0.21142155,-0.115884826,0.28082234,0.25028577,-0.062654816,0.33531275,0.42960894,-0.29464367,-0.38762626,0.45014292,0.09655517,4030600,36081030600,613229536496058367,"POLYGON ((-73.77945945047136 40.66460732858218, -73.78583067018853 40.66356576698666, -73.78781094925837 40.6591148641779, -73.78342091040231 40.65570585729969, -73.77705071562424 40.65674720326638, -73.77506953487551 40.66119777171071, -73.77945945047136 40.66460732858218))"
606,-0.36391866,-0.3477948,0.24563849,0.032539777,0.033243053,-0.07050507,0.5322909,-0.21702395,-0.121710196,0.25824803,-0.15861338,-0.17190205,0.09061777,-0.28985277,-0.09899701,-0.4088134,-0.05820402,0.14789261,0.27379066,-0.41908935,0.2864942,-0.022489259,0.12314459,0.12943415,-0.20489636,0.24495773,0.23490454,-0.010154489,0.50011563,0.33607844,-0.13313478,0.23629016,0.013098718,-0.05355608,-0.35680118,-0.08112195,-0.15418567,0.021295777,-0.35757154,-0.028734675,0.026556123,0.19620569,0.22050382,-0.11274834,-0.12578766,0.31994638,0.41787416,0.18795988,0.06989811,0.45032796,0.18379664,0.16333814,0.0145590035,0.46422845,0.32619175,-0.02058637,0.38456184,-0.18870752,-0.081397876,-0.09337933,0.21117768,0.0344365,-0.18107136,0.25269634,4030600,36081030600,613229536575750143,"POLYGON ((-73.76869845479865 40.66223871244751, -73.77506953487551 40.66119777171071, -73.77705071562424 40.65674720326638, -73.77266171773789 40.65333791006702, -73.76629166265886 40.65437863539735, -73.76430958058077 40.65882886930414, -73.76869845479865 40.66223871244751))"
607,-0.04315478,-1.1140019,1.1121421,-0.5265379,-0.88040024,-0.7306136,0.39151132,0.30698347,0.95889837,-0.7125083,-1.0201907,-1.1061635,0.047911722,0.60169095,0.9157299,-0.46883184,0.12668917,1.2832348,-0.635958,-0.13909405,0.62078595,0.19427957,1.4087263,0.8115874,-1.3348029,0.4912592,0.56440717,0.6407618,0.21933049,1.3771633,0.2792647,-0.9120355,-0.65416896,-1.3333699,-1.1686089,1.2178198,-0.33444303,0.29464722,0.31162512,0.7019417,1.3108321,1.1303158,-0.6406399,0.08869733,-0.46316397,-0.47121057,1.2427626,-0.3766611,-0.6814383,1.045155,-0.8619728,-0.6932497,1.0519539,-0.07993528,-0.5506896,0.854993,-0.04226362,0.1367304,0.5414717,0.7982199,-0.669198,-0.91108584,1.066114,-0.04676795,2029301,36005029301,613229523355303935,"POLYGON ((-73.92646330012677 40.880276123917376, -73.9328613317468 40.87922413364507, -73.93483696983468 40.8747586081231, -73.93041548996794 40.87134540579882, -73.92401849049398 40.87239717688433, -73.92204193885402 40.876862369450926, -73.92646330012677 40.880276123917376))"
608,0.10381053,0.024493841,-0.033467844,0.0710005,0.06393439,-0.048926435,-0.121938445,0.17773417,0.038989868,-0.09519282,0.021160053,-0.1629555,0.015987413,0.22396527,0.08535029,0.13899723,0.078337245,0.08031289,-0.076194696,0.085652776,-0.08065428,-0.013693378,0.08074531,-0.08892816,0.055100795,0.0027569965,0.089792274,0.011152983,-0.028229203,-0.08352127,0.07197542,-0.20173663,-0.047546603,-0.13081582,0.10306528,0.0572309,0.035431266,0.0049066735,0.12971677,0.16787767,0.016517567,0.05196896,-0.16635324,0.08820189,-0.041849755,-0.1742462,-0.11258507,-0.076086305,-0.0488703,-0.07856004,-0.08529134,-0.18511193,0.006396512,-0.0812082,-0.084028445,0.20819138,-0.15514062,0.07353411,-0.093144916,-0.0023791725,0.03170532,-0.08853126,0.100376844,-0.11222475,4102900,36081102900,613229524483571711,"POLYGON ((-73.79894526708068 40.793603176935754, -73.80533368005946 40.792559188074115, -73.80731758483395 40.78810081974549, -73.802913983859 40.78468677496219, -73.79652660116912 40.7857305474434, -73.79454178927851 40.79018858105875, -73.79894526708068 40.793603176935754))"
609,-0.3428422,0.26209792,0.011975956,-0.41730815,-0.33563474,0.07172266,0.26566854,-0.59998107,-0.06076385,-0.030449757,-0.11428058,0.3760095,-0.10581451,-0.56222564,-0.31968635,-0.24792941,-0.3172038,-0.1963469,0.35392934,-0.27696827,0.2105886,0.115669064,-0.1075652,0.16472043,-0.23918961,-0.042844694,-0.22918716,-0.31929246,-0.07765053,0.17236002,-0.1927604,0.53011656,0.18790087,0.2834407,-0.22955595,-0.049254622,-0.2020776,0.0769342,-0.31062153,-0.45795903,0.15827619,0.19621356,0.2783688,-0.2820275,-0.017680833,0.4380385,0.13746075,0.1801176,-0.026581723,0.11775513,0.16066888,0.5051002,0.200023,0.023960361,-0.039355405,-0.4407931,0.28119096,-0.14383511,0.28694502,0.120403506,-0.28146806,0.20618972,-0.057911925,0.31390187,2027600,36005027600,613229520689823743,"POLYGON ((-73.81832401691719 40.85661080178896, -73.82472068333907 40.855565079339115, -73.8267054410795 40.85110289128023, -73.82229444253568 40.84768676035252, -73.81589880887763 40.84873226585617, -73.81391314111318 40.853194119204026, -73.81832401691719 40.85661080178896))"
610,0.06669141,0.07765277,-0.09460744,0.12486886,0.16586943,0.013466089,-0.09586296,0.12290888,-0.060242914,0.0070251254,0.09983232,-0.08425366,0.033496678,0.13279116,-0.0041623134,0.12849988,0.06376201,-0.017977292,0.016466212,0.05448618,-0.098669454,-0.039014563,-0.028547935,-0.15009977,0.15360096,-0.0141893895,0.07310079,-0.046257928,0.0115336,-0.16240986,0.023572097,-0.09204386,0.019208513,-0.0119632585,0.16867635,-0.05823869,0.05497954,-0.018711528,0.05594973,0.09896655,-0.10064888,-0.033095594,-0.07575304,0.074916884,-0.023102429,-0.0903661,-0.17226166,-0.023903474,0.01715678,-0.11051828,0.0122499615,-0.10574946,-0.08421845,-0.012226849,0.005972816,0.13232236,-0.09859823,0.039369855,-0.14986505,-0.082613945,0.125858,-0.0072233784,-0.015419253,-0.07158786,2027600,36005027600,613229521128128511,"POLYGON ((-73.81589880887763 40.84873226585617, -73.82229444253568 40.84768676035252, -73.82427909382434 40.84322504946945, -73.81986902122836 40.83980917877178, -73.81347442002433 40.84085446740005, -73.81148885907584 40.84531584357168, -73.81589880887763 40.84873226585617))"
611,-0.63953537,-0.26600072,0.21498694,-0.036300097,-0.025268931,0.061324794,0.7941467,-0.6019756,-0.3152908,0.4819464,-0.09429352,0.15626541,0.12576635,-0.78205436,-0.3280736,-0.6697945,-0.29896057,-0.04490924,0.5415696,-0.6140948,0.43923226,-0.04669873,-0.058727738,0.21742423,-0.20819728,0.25227955,0.14403161,-0.18759835,0.601314,0.4009401,-0.29113668,0.6787483,0.20925604,0.2869018,-0.46884668,-0.2705775,-0.27985734,0.029182125,-0.66178477,-0.40613285,-0.085437946,0.14672615,0.5601983,-0.30413565,-0.08257868,0.7041339,0.55035543,0.38787425,0.21212065,0.5721675,0.4274019,0.5269089,-0.09050599,0.7424117,0.5642104,-0.43010896,0.74140066,-0.3917886,-0.01722419,-0.10884197,0.2590973,0.30030173,-0.4172219,0.47942382,4010701,36081010701,613229524676509695,"POLYGON ((-73.8971800018471 40.78577733642453, -73.9035656680766 40.7847279716813, -73.90554006922814 40.78026817765901, -73.90112971344078 40.77685808131797, -73.89474507565836 40.77790722773047, -73.89276976532902 40.78236668878491, -73.8971800018471 40.78577733642453))"
612,-0.6069367,-0.41341138,0.43177336,-0.40759805,-0.5919246,-0.14516537,0.92873967,-0.71629107,0.10880249,0.095045894,-0.5368467,0.09709647,0.03264054,-0.8615123,-0.1253368,-0.7592779,-0.41342875,0.13189276,0.39198187,-0.6639432,0.48824888,0.12904695,0.28620875,0.61256295,-0.72544205,0.27378008,0.029888172,-0.06452655,0.5023909,0.74253064,-0.18838169,0.5924036,0.09083391,-0.079635814,-0.83858895,0.12755014,-0.4968659,0.2363313,-0.520579,-0.39715004,0.44148964,0.4472334,0.40417397,-0.37102565,-0.050789043,0.633249,0.81902045,0.31140703,-0.0030576864,0.8040889,0.2275739,0.55405354,0.29382765,0.53188044,0.27397978,-0.4079322,0.72610897,-0.3744844,0.32788473,0.2511815,-0.24871132,0.16323407,-0.07858039,0.4700375,4010701,36081010701,613229524686995455,"POLYGON ((-73.88638423427855 40.78341542899088, -73.89276976532902 40.78236668878491, -73.89474507565836 40.77790722773047, -73.8903357638772 40.77449683999517, -73.88395126133572 40.77554536209371, -73.88197504217922 40.7800044900052, -73.88638423427855 40.78341542899088))"
613,-0.25031066,0.075359344,-0.0447431,-0.021355322,0.025548708,0.027214766,0.26687714,-0.28583458,-0.19381124,0.15389584,-0.0052812966,0.17112215,-0.012731626,-0.3676606,-0.26969445,-0.19161676,-0.1515498,-0.15553658,0.31385598,-0.27312192,0.10251403,0.00782563,-0.14095987,-0.010669715,-0.013051888,0.024689937,-0.03236126,-0.18677,0.18606853,0.03347313,-0.13064641,0.36072603,0.10887279,0.2216194,-0.07016683,-0.19854093,-0.08722201,0.002283731,-0.29981184,-0.21177642,-0.0823346,0.02976706,0.25822547,-0.1450441,0.017976452,0.30331805,0.053520944,0.18739356,0.09025644,0.09975021,0.20401472,0.30018476,-0.044745345,0.1898353,0.18559638,-0.20799035,0.22454934,-0.12918665,-0.037191294,-0.11803491,0.05573687,0.1891299,-0.21134461,0.22186655,4010701,36081010701,613229524779270143,"POLYGON ((-73.91041465061876 40.79600921535373, -73.91680148025762 40.794959007350855, -73.91877507487021 40.79049840245552, -73.91436274984866 40.787088338324935, -73.9079769489022 40.788138327702555, -73.90600244439769 40.79259859980612, -73.91041465061876 40.79600921535373))"
614,0.04325919,0.04169684,-0.037636086,0.06353821,0.07798294,-0.006134855,-0.049184117,0.084889576,-0.0120557,-0.03149741,0.03654141,-0.09328874,0.03957624,0.105697036,0.021392204,0.08239241,0.043820772,0.029103661,0.010644313,0.029919181,-0.060232747,-0.014668618,0.031023692,-0.07026603,0.062258016,0.0003652921,0.06334065,-0.02422481,0.008682105,-0.076251514,0.026564388,-0.093126945,0.002046592,-0.0591961,0.08654207,-0.00023893999,0.0097681405,0.0028891165,0.05306627,0.079782724,-0.019827036,0.028988881,-0.07969401,0.056661855,-0.03253828,-0.07925293,-0.10505007,-0.028403869,-0.0048537776,-0.043138556,-0.002126682,-0.09739404,-0.02917203,-0.004460705,-0.014960913,0.12440995,-0.065492466,0.028261103,-0.08645273,-0.025513453,0.055937164,-0.026620694,0.028493322,-0.062638186,4161700,36081161700,613229522017320959,"POLYGON ((-73.72218594455956 40.740007744150304, -73.72856836319238 40.738968575018404, -73.73055715986082 40.734514607595024, -73.72616444120477 40.73110014502944, -73.71978305166967 40.732139099472484, -73.71779335180605 40.73659273114063, -73.72218594455956 40.740007744150304))"
615,0.062443066,0.14627627,-0.16185793,0.13962151,0.19194907,0.058250587,-0.09744807,0.08098688,-0.109215885,0.041207004,0.1443253,-0.001780691,0.029568804,0.06537588,-0.06808056,0.14869677,0.036084525,-0.09926793,0.06791506,0.04448279,-0.13876106,-0.041143797,-0.107623145,-0.17445439,0.21472143,-0.046494707,0.024602503,-0.09385312,0.0010671645,-0.23558009,0.010538533,-0.015956813,0.057356764,0.06619033,0.2215273,-0.13271368,0.054432027,-0.02861137,0.03165124,0.03788103,-0.15843433,-0.090474285,-0.03237268,0.056705467,0.015327044,-0.05454231,-0.24189655,0.009264558,0.064581014,-0.15731888,0.079038106,-0.043854743,-0.14330798,-0.0028487188,0.03840639,0.064672805,-0.08090796,0.015419393,-0.17074396,-0.122761324,0.1399588,0.061809495,-0.084513284,-0.068506815,4161700,36081161700,613229522019418111,"POLYGON ((-73.71978305166967 40.732139099472484, -73.72616444120477 40.73110014502944, -73.72815312863013 40.72664665585487, -73.72376132946793 40.72323245684871, -73.71738096872184 40.72427119667296, -73.71539137846203 40.72872435009283, -73.71978305166967 40.732139099472484))"
616,-0.83750784,-0.5149054,0.370463,-0.20220397,-0.33003217,-0.012639462,1.2778617,-0.89368385,-0.19418657,0.49853018,-0.4396052,0.23141788,0.08595553,-1.218774,-0.4452757,-0.96244043,-0.44790444,-0.02502714,0.7374747,-0.99672586,0.548894,0.08072467,0.016708145,0.5912726,-0.57562906,0.36255667,0.06336699,-0.1514104,0.9070211,0.6854113,-0.31979364,1.0010251,0.16182695,0.14453954,-0.8837514,-0.32254845,-0.53174156,0.15272313,-0.88164717,-0.5845876,0.17041704,0.26633805,0.73041606,-0.4693017,0.011681541,0.9108496,0.84365827,0.55578905,0.29379287,0.9590473,0.6263432,0.8020755,-0.01703046,0.9562577,0.71471995,-0.61629426,1.0470207,-0.587571,0.12528965,-0.08636627,0.059421424,0.4333502,-0.517801,0.64098054,4035700,36081035700,613229524701675519,"POLYGON ((-73.87315862683305 40.7731825811182, -73.87954299367195 40.772134683236345, -73.88151910869952 40.767676033490254, -73.87711176511446 40.764265614914784, -73.87072842653856 40.765313294983464, -73.86875140339751 40.76977161141104, -73.87315862683305 40.7731825811182))"
617,-0.26220566,-0.2752392,0.290217,-0.17788011,-0.2362196,-0.092593245,0.40254042,-0.23843649,0.075970866,0.07015847,-0.24018046,-0.11671981,0.07909668,-0.25867465,0.039654445,-0.3702105,-0.11437928,0.20258482,0.13143162,-0.26228368,0.28563765,0.017270172,0.24152157,0.29364452,-0.3958258,0.17508906,0.10661123,0.041514713,0.23530906,0.41742328,-0.07889017,0.15350887,0.0095549,-0.13343523,-0.44649333,0.15381366,-0.19634283,0.0965186,-0.1910364,-0.09654776,0.25742903,0.2679008,0.1373541,-0.12705557,-0.09962145,0.22876625,0.46723843,0.08597977,-0.052086756,0.4227114,0.029654821,0.13057141,0.17832692,0.27609217,0.124544434,-0.05737653,0.33474433,-0.13669768,0.17841923,0.15072937,-0.07474724,-0.04434938,0.049060196,0.1865927,4035700,36081035700,613229524762492927,"POLYGON ((-73.86479623989325 40.778688867135266, -73.87118149920013 40.77764137571181, -73.87315862683305 40.7731825811182, -73.86875140339751 40.76977161141104, -73.86236717272263 40.770818885173576, -73.86038913696416 40.77527734627447, -73.86479623989325 40.778688867135266))"
618,0.20957035,-0.8238152,0.7379313,-0.24671052,-0.5278626,-0.61066425,-0.012483202,0.59122574,0.7802197,-0.6162407,-0.70276386,-1.0657867,-0.013784126,0.8617317,0.8312926,-0.11251318,0.2856867,1.0750276,-0.7002008,0.1079872,0.34322214,0.058146093,1.1139337,0.4207407,-0.8679899,0.3971447,0.52703106,0.5854815,0.035668965,0.8218214,0.33249056,-1.0146669,-0.6115775,-1.1555125,-0.69033563,1.003901,-0.050778694,0.18015604,0.4774059,0.8262614,0.9916793,0.8280687,-0.7174216,0.17948487,-0.37503988,-0.6922645,0.7764401,-0.43719384,-0.6243473,0.5599208,-0.86903435,-0.8201874,0.7663442,-0.28599623,-0.56297344,0.97178096,-0.3817531,0.25686738,0.30238137,0.5723942,-0.44425297,-0.8787547,0.92306805,-0.21572752,4099701,36081099701,613229520838721535,"POLYGON ((-73.7881535158514 40.79123194546796, -73.79454178927851 40.79018858105875, -73.79652660116912 40.7857305474434, -73.7921240465098 40.78231621309532, -73.78573680343126 40.783359361347614, -73.78375108477672 40.78781706007537, -73.7881535158514 40.79123194546796))"
619,0.06029395,0.16051409,-0.14712195,0.09184052,0.14853835,0.04423335,-0.114140496,0.068085566,-0.0855257,0.006173944,0.12689082,0.00138952,0.010439805,0.07462781,-0.058620207,0.1481879,0.03217901,-0.09021615,0.049457155,0.054040756,-0.12274138,-0.029454231,-0.09266394,-0.15907292,0.18409094,-0.05293926,0.012459498,-0.09927291,-0.037532274,-0.21390179,0.007323893,-0.023927227,0.052084185,0.059339855,0.20385334,-0.09615128,0.050275095,-0.02387599,0.042568292,0.034991745,-0.124850124,-0.060764223,-0.046767388,0.047373414,0.00348425,-0.05330572,-0.2273185,-0.005097528,0.033858515,-0.16402124,0.045042485,-0.04107644,-0.09921661,-0.04176759,-0.0017512309,0.05865444,-0.095911466,0.032469742,-0.13257745,-0.08941434,0.09984325,0.040467933,-0.049616877,-0.058105204,4005800,36081005800,613229524015906815,"POLYGON ((-73.8523971134467 40.67330176286884, -73.85876827331083 40.67225606970814, -73.86074212644594 40.66780331043521, -73.85634572359173 40.664396577443256, -73.84997558794257 40.66544205348922, -73.84800083104479 40.669894479612275, -73.8523971134467 40.67330176286884))"
620,0.0086538065,-0.07437288,0.051068883,0.050452687,0.02556481,-0.08954982,0.026617173,0.10404532,0.029549576,-0.054140303,-0.056336805,-0.17985195,0.026059108,0.12694211,0.068859264,0.0064017675,0.038880013,0.12564123,-0.018887702,-0.015271048,0.01405531,-0.006752739,0.13371734,-0.018071355,-0.045884944,0.055732112,0.120306246,0.030686274,0.07173825,0.050626718,0.04603672,-0.138071,-0.06352836,-0.14083469,-0.018603062,0.06864016,-0.013222548,0.022053767,0.027395297,0.14019676,0.058368832,0.11261994,-0.09881509,0.050011013,-0.06331168,-0.08564941,0.03262602,-0.03191952,-0.050961547,0.061694615,-0.06654803,-0.13317393,0.050867867,0.008296252,-0.033360083,0.18500116,-0.05109072,0.029538391,-0.06866111,0.0074785547,0.021602225,-0.08575555,0.089981474,-0.034937575,4005800,36081005800,613229524095598591,"POLYGON ((-73.84162980767661 40.67093955145261, -73.84800083104479 40.669894479612275, -73.84997558794257 40.66544205348922, -73.84558022499827 40.662035032500576, -73.83921022590549 40.663079887448504, -73.83723456559377 40.6675319802479, -73.84162980767661 40.67093955145261))"
